Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
52,Non-binary,Data Scientist,Retail,7,Hybrid,21,5,Medium,Depression,Neutral,3,Weekly,Average,Asia
28,Male,Data Scientist,Healthcare,15,Hybrid,56,5,High,Depression,Unsatisfied,2,None,Average,Asia
32,Male,Project Manager,Healthcare,15,Onsite,26,6,High,Depression,Unsatisfied,1,Daily,Poor,Asia
22,Male,Marketing,Consulting,26,Onsite,46,1,Medium,Anxiety,Satisfied,3,Daily,Good,Asia
47,Female,HR,Consulting,22,Hybrid,30,4,High,Anxiety,Unsatisfied,4,Weekly,Poor,Asia
36,Female,Data Scientist,Manufacturing,12,Remote,34,12,Low,Burnout,Neutral,3,Daily,Good,Asia
33,Male,Data Scientist,Consulting,25,Remote,37,3,Low,Burnout,Neutral,5,Weekly,Good,Asia
41,Prefer not to say,HR,Manufacturing,35,Hybrid,32,4,Medium,None,Neutral,4,Weekly,Poor,Asia
35,Male,Sales,Consulting,33,Hybrid,37,6,Medium,Anxiety,Satisfied,1,None,Average,Asia
35,Non-binary,Designer,Manufacturing,34,Remote,28,8,Low,Depression,Satisfied,2,Weekly,Poor,Asia
39,Male,Sales,Retail,24,Hybrid,26,3,Low,Burnout,Unsatisfied,2,None,Average,Asia
38,Female,Project Manager,Finance,19,Hybrid,21,0,Low,Burnout,Unsatisfied,3,None,Average,Asia
28,Female,HR,Consulting,27,Onsite,56,9,High,None,Satisfied,1,Daily,Average,Asia
58,Prefer not to say,Designer,Retail,31,Remote,23,6,Medium,Depression,Unsatisfied,1,Daily,Good,Asia
36,Male,Designer,IT,24,Onsite,50,5,Low,Depression,Unsatisfied,2,None,Good,Asia
48,Female,Project Manager,Manufacturing,13,Hybrid,52,12,Low,Anxiety,Neutral,2,Daily,Average,Asia
31,Non-binary,Data Scientist,Finance,4,Hybrid,27,1,Medium,Burnout,Satisfied,3,None,Poor,Asia
23,Female,Data Scientist,Retail,10,Onsite,60,14,High,Anxiety,Unsatisfied,5,Daily,Average,Asia
31,Male,Data Scientist,Healthcare,4,Remote,44,6,High,Anxiety,Neutral,5,Daily,Average,Asia
30,Male,Software Engineer,Retail,34,Hybrid,52,4,Medium,Depression,Neutral,1,Weekly,Poor,Asia
23,Female,Software Engineer,Retail,5,Hybrid,47,9,High,Depression,Neutral,4,None,Good,Asia
31,Prefer not to say,Data Scientist,Healthcare,24,Hybrid,35,8,High,Anxiety,Satisfied,5,None,Poor,Asia
54,Non-binary,Marketing,Manufacturing,11,Remote,27,14,Medium,None,Unsatisfied,4,Daily,Good,Asia
50,Non-binary,Marketing,Consulting,3,Onsite,31,12,Medium,None,Unsatisfied,3,Daily,Poor,Asia
49,Male,Sales,IT,26,Onsite,30,10,High,Burnout,Unsatisfied,2,None,Poor,Asia
37,Male,Sales,Consulting,31,Hybrid,58,2,Medium,Depression,Satisfied,5,None,Poor,Asia
24,Male,Project Manager,Healthcare,10,Onsite,23,10,High,Anxiety,Neutral,4,Daily,Poor,Asia
55,Prefer not to say,Data Scientist,IT,26,Remote,31,6,Low,Depression,Satisfied,3,None,Average,Asia
37,Female,Designer,IT,19,Onsite,28,8,Medium,Burnout,Neutral,1,None,Good,Asia
50,Female,Data Scientist,Manufacturing,26,Onsite,40,15,Low,None,Satisfied,1,None,Poor,Asia
35,Male,Data Scientist,Healthcare,21,Hybrid,36,15,Low,None,Unsatisfied,4,None,Average,Asia
53,Non-binary,Project Manager,Healthcare,16,Remote,21,9,High,Burnout,Unsatisfied,5,None,Poor,Asia
53,Female,Sales,Healthcare,16,Hybrid,40,13,High,Burnout,Neutral,4,Weekly,Good,Asia
57,Non-binary,Project Manager,Retail,16,Onsite,53,13,High,Anxiety,Satisfied,4,Weekly,Poor,Asia
58,Female,Sales,Healthcare,31,Remote,38,10,High,Anxiety,Neutral,5,None,Good,Asia
60,Male,Marketing,IT,14,Hybrid,46,11,Medium,Burnout,Neutral,3,Daily,Average,Asia
53,Female,Data Scientist,Retail,29,Onsite,47,0,High,Anxiety,Unsatisfied,5,Daily,Poor,Asia
52,Non-binary,Data Scientist,Healthcare,25,Hybrid,27,10,Low,Burnout,Satisfied,3,Daily,Average,Asia
54,Female,Software Engineer,IT,20,Hybrid,27,8,Low,Burnout,Neutral,5,None,Good,Asia
31,Prefer not to say,Data Scientist,IT,4,Hybrid,50,0,Low,Burnout,Unsatisfied,1,Daily,Good,Asia
56,Female,Designer,Retail,12,Hybrid,46,1,High,Depression,Unsatisfied,1,Weekly,Poor,Asia
22,Non-binary,Sales,Manufacturing,21,Onsite,36,10,High,None,Neutral,4,Weekly,Poor,Asia
22,Non-binary,Sales,Finance,23,Hybrid,55,10,Low,None,Unsatisfied,4,Weekly,Average,Asia
55,Male,Data Scientist,Healthcare,29,Hybrid,41,15,Low,Anxiety,Neutral,3,None,Average,Asia
32,Prefer not to say,Project Manager,Retail,7,Remote,38,6,Medium,Burnout,Satisfied,1,Daily,Average,Asia
41,Female,Software Engineer,Healthcare,5,Onsite,31,13,High,Anxiety,Unsatisfied,2,Daily,Average,Asia
36,Female,HR,Finance,9,Onsite,21,15,High,Anxiety,Unsatisfied,1,Weekly,Average,Asia
46,Non-binary,Sales,Retail,4,Hybrid,42,5,Medium,Depression,Unsatisfied,5,None,Poor,Asia
54,Prefer not to say,Project Manager,Education,6,Remote,57,3,High,None,Neutral,5,Daily,Good,Asia
44,Prefer not to say,Marketing,Manufacturing,10,Hybrid,53,11,High,Depression,Neutral,5,Weekly,Average,Asia
42,Female,HR,Healthcare,19,Hybrid,24,15,Medium,Burnout,Satisfied,2,Daily,Average,Asia
35,Prefer not to say,HR,Retail,15,Hybrid,59,6,Medium,Anxiety,Unsatisfied,4,Daily,Poor,Asia
38,Female,Software Engineer,Consulting,22,Remote,49,9,High,None,Unsatisfied,3,None,Average,Asia
23,Female,Marketing,Manufacturing,9,Hybrid,40,9,Medium,Anxiety,Neutral,1,None,Good,Asia
37,Prefer not to say,Software Engineer,Healthcare,12,Remote,47,7,Medium,Burnout,Satisfied,2,Daily,Average,Asia
46,Female,Project Manager,Retail,9,Hybrid,22,13,High,Anxiety,Satisfied,4,Daily,Average,Asia
41,Prefer not to say,Project Manager,Manufacturing,30,Onsite,59,4,Medium,Depression,Satisfied,3,Daily,Average,Asia
53,Prefer not to say,Designer,Healthcare,32,Hybrid,34,14,Low,Depression,Satisfied,1,None,Average,Asia
31,Non-binary,Sales,Manufacturing,1,Remote,52,0,Medium,None,Unsatisfied,4,Daily,Good,Asia
52,Male,Data Scientist,Healthcare,26,Remote,54,3,Low,Anxiety,Unsatisfied,1,Daily,Average,Asia
38,Female,Designer,Manufacturing,30,Onsite,30,0,Low,None,Neutral,4,Daily,Poor,Asia
53,Non-binary,Designer,Healthcare,14,Onsite,41,13,Low,None,Neutral,2,None,Good,Asia
60,Female,Marketing,Finance,35,Onsite,52,5,Low,Anxiety,Neutral,3,Daily,Average,Asia
37,Male,Software Engineer,Retail,9,Remote,45,11,High,None,Neutral,3,Weekly,Average,Asia
55,Male,HR,Education,8,Remote,20,12,Medium,None,Unsatisfied,3,Daily,Average,Asia
44,Prefer not to say,HR,Consulting,31,Onsite,49,13,Low,Anxiety,Neutral,2,Weekly,Average,Asia
25,Female,Software Engineer,Finance,14,Remote,35,7,Low,None,Unsatisfied,2,Weekly,Average,Asia
51,Female,Marketing,IT,26,Hybrid,22,7,High,None,Satisfied,1,Weekly,Poor,Asia
41,Non-binary,Data Scientist,IT,31,Hybrid,51,0,Medium,Depression,Satisfied,4,Weekly,Good,Asia
24,Male,HR,IT,15,Onsite,56,12,Medium,Anxiety,Neutral,3,Weekly,Good,Asia
43,Non-binary,Software Engineer,Healthcare,33,Remote,25,2,Low,Burnout,Neutral,5,None,Poor,Asia
48,Male,HR,Manufacturing,15,Hybrid,21,10,Low,Anxiety,Neutral,1,Daily,Poor,Asia
28,Non-binary,HR,Healthcare,16,Onsite,24,13,Low,None,Satisfied,1,Daily,Good,Asia
41,Female,Data Scientist,Finance,1,Onsite,23,1,Low,Burnout,Unsatisfied,1,Weekly,Poor,Asia
39,Male,Sales,Consulting,32,Remote,35,6,Medium,Anxiety,Neutral,4,Weekly,Good,Asia
26,Prefer not to say,Data Scientist,Consulting,6,Hybrid,38,10,Low,Burnout,Neutral,1,None,Good,Asia
53,Prefer not to say,Designer,IT,10,Onsite,38,15,High,None,Satisfied,4,None,Poor,Asia
24,Female,Project Manager,Healthcare,33,Remote,24,6,Medium,Burnout,Satisfied,4,None,Good,Asia
31,Non-binary,Data Scientist,IT,12,Hybrid,51,7,High,Depression,Satisfied,5,Daily,Good,Asia
53,Female,Software Engineer,Manufacturing,19,Hybrid,49,14,High,None,Unsatisfied,1,Weekly,Good,Asia
32,Prefer not to say,Sales,Retail,24,Remote,56,13,Medium,Burnout,Neutral,4,Daily,Good,Asia
32,Non-binary,Designer,IT,23,Onsite,47,3,Low,Depression,Unsatisfied,1,None,Poor,Asia
57,Prefer not to say,Data Scientist,Manufacturing,7,Remote,54,0,High,Depression,Unsatisfied,3,None,Average,Asia
40,Non-binary,HR,IT,22,Remote,22,1,High,Anxiety,Satisfied,4,Weekly,Average,Asia
54,Non-binary,Sales,IT,25,Hybrid,28,11,Medium,Anxiety,Satisfied,3,Weekly,Good,Asia
49,Female,Data Scientist,Consulting,29,Hybrid,55,9,Low,Burnout,Satisfied,3,Weekly,Poor,Asia
36,Male,Software Engineer,Education,34,Remote,48,10,Low,Burnout,Neutral,1,None,Good,Asia
60,Non-binary,Software Engineer,Manufacturing,14,Hybrid,24,8,Medium,Depression,Neutral,1,Daily,Good,Asia
31,Female,Sales,Education,24,Remote,41,12,High,None,Unsatisfied,4,None,Good,Asia
22,Prefer not to say,Marketing,IT,29,Remote,24,7,Medium,Depression,Unsatisfied,1,Weekly,Poor,Asia
28,Prefer not to say,Project Manager,Healthcare,19,Onsite,40,8,High,Anxiety,Unsatisfied,3,Weekly,Poor,Asia
48,Male,Project Manager,Education,24,Hybrid,29,1,Low,None,Satisfied,1,Daily,Average,Asia
55,Prefer not to say,Data Scientist,Healthcare,13,Onsite,52,5,High,Burnout,Neutral,5,Weekly,Good,Asia
38,Non-binary,Marketing,IT,25,Remote,21,6,Low,Depression,Unsatisfied,5,None,Average,Asia
23,Male,Marketing,Healthcare,14,Hybrid,59,3,High,None,Neutral,4,Weekly,Poor,Asia
59,Prefer not to say,Marketing,Finance,20,Hybrid,47,2,Low,Anxiety,Unsatisfied,1,Daily,Average,Asia
46,Non-binary,Sales,Manufacturing,30,Hybrid,37,6,Low,None,Satisfied,4,Daily,Poor,Asia
53,Non-binary,HR,Finance,30,Hybrid,46,12,High,Anxiety,Satisfied,2,Weekly,Average,Asia
22,Prefer not to say,Designer,Healthcare,9,Hybrid,34,10,Medium,Depression,Unsatisfied,5,Daily,Good,Asia
55,Female,Marketing,Healthcare,7,Hybrid,58,4,Low,None,Satisfied,2,Daily,Average,Asia
27,Female,Project Manager,Manufacturing,10,Hybrid,33,5,Low,Depression,Satisfied,1,None,Poor,Asia
23,Prefer not to say,HR,Retail,17,Onsite,42,8,Low,Burnout,Unsatisfied,3,Weekly,Good,Asia
31,Male,HR,Consulting,25,Hybrid,47,10,Low,Anxiety,Satisfied,5,None,Poor,Asia
30,Male,Project Manager,IT,7,Remote,58,12,Low,Burnout,Neutral,1,None,Poor,Asia
39,Male,Data Scientist,Finance,34,Remote,39,0,High,Anxiety,Unsatisfied,2,Daily,Good,Asia
35,Prefer not to say,Data Scientist,Manufacturing,12,Hybrid,24,0,Medium,None,Neutral,3,None,Good,Asia
26,Male,Sales,Consulting,12,Remote,54,4,High,Anxiety,Satisfied,2,Weekly,Good,Asia
23,Female,Data Scientist,Healthcare,22,Remote,39,14,Medium,Burnout,Neutral,1,Daily,Poor,Asia
53,Prefer not to say,Project Manager,IT,14,Hybrid,59,3,Medium,Depression,Satisfied,2,Daily,Good,Asia
45,Male,HR,IT,1,Hybrid,45,8,High,Anxiety,Neutral,2,Daily,Good,Asia
55,Male,Project Manager,Education,29,Remote,51,4,Medium,Anxiety,Unsatisfied,1,Daily,Good,Asia
39,Male,HR,Consulting,27,Remote,20,1,High,Depression,Satisfied,4,Daily,Poor,Asia
23,Male,Project Manager,Retail,23,Onsite,21,7,Medium,Depression,Neutral,1,None,Poor,Asia
51,Male,Project Manager,Finance,17,Onsite,26,3,High,None,Satisfied,5,Daily,Poor,Asia
41,Female,Project Manager,IT,13,Onsite,30,6,Medium,Depression,Unsatisfied,2,Daily,Good,Asia
28,Male,Sales,Retail,14,Remote,37,9,High,Depression,Unsatisfied,1,Daily,Good,Asia
34,Female,Software Engineer,Manufacturing,13,Remote,24,2,Medium,Anxiety,Unsatisfied,1,Weekly,Good,Asia
57,Non-binary,Software Engineer,Healthcare,5,Onsite,37,5,Medium,Depression,Unsatisfied,3,None,Average,Asia
43,Prefer not to say,Project Manager,Consulting,34,Hybrid,36,9,Medium,Anxiety,Neutral,3,Weekly,Poor,Asia
49,Non-binary,Designer,Consulting,17,Onsite,54,10,High,Depression,Unsatisfied,3,Daily,Good,Asia
25,Male,Sales,IT,25,Remote,47,0,Low,Anxiety,Satisfied,4,Weekly,Average,Asia
53,Prefer not to say,Sales,Finance,35,Remote,30,15,Low,Depression,Unsatisfied,1,Daily,Average,Asia
56,Female,Sales,IT,18,Hybrid,52,0,High,Burnout,Satisfied,5,Weekly,Good,Asia
51,Prefer not to say,Sales,IT,20,Hybrid,48,5,Low,None,Satisfied,1,None,Poor,Asia
45,Non-binary,Software Engineer,IT,12,Hybrid,43,9,Low,Anxiety,Neutral,4,Daily,Good,Asia
50,Prefer not to say,Project Manager,Consulting,22,Remote,37,10,High,None,Satisfied,3,Weekly,Poor,Asia
57,Female,Data Scientist,Education,8,Onsite,41,0,Medium,Burnout,Satisfied,2,None,Good,Asia
59,Non-binary,Project Manager,Education,15,Hybrid,58,1,High,Depression,Neutral,2,Weekly,Poor,Asia
57,Female,HR,IT,16,Onsite,41,11,Low,Burnout,Unsatisfied,4,Weekly,Average,Asia
34,Male,Software Engineer,Education,35,Remote,33,13,Low,Burnout,Unsatisfied,2,None,Poor,Asia
22,Male,HR,Consulting,28,Hybrid,23,4,High,Depression,Unsatisfied,3,None,Poor,Asia
50,Prefer not to say,Project Manager,Healthcare,34,Onsite,50,10,Medium,Depression,Neutral,2,None,Poor,Asia
30,Prefer not to say,Marketing,Consulting,9,Remote,37,9,Medium,Depression,Unsatisfied,4,Weekly,Poor,Asia
34,Prefer not to say,HR,Manufacturing,24,Onsite,20,7,Medium,Anxiety,Satisfied,3,Daily,Poor,Asia
23,Male,Data Scientist,Healthcare,18,Remote,54,7,Low,Burnout,Satisfied,2,None,Poor,Asia
59,Non-binary,Designer,Retail,15,Remote,35,13,High,Anxiety,Satisfied,2,None,Poor,Asia
45,Male,Project Manager,Healthcare,20,Onsite,54,9,Low,Burnout,Neutral,1,None,Good,Asia
57,Non-binary,Marketing,Healthcare,15,Remote,38,8,Low,None,Satisfied,3,None,Good,Asia
56,Male,Data Scientist,Finance,6,Onsite,38,14,Low,Burnout,Unsatisfied,3,None,Poor,Asia
49,Prefer not to say,Designer,Finance,10,Hybrid,21,2,Medium,None,Neutral,1,Weekly,Average,Asia
24,Female,Software Engineer,Consulting,30,Hybrid,23,13,Medium,None,Neutral,1,Weekly,Average,Asia
54,Female,Marketing,IT,22,Onsite,36,4,High,None,Unsatisfied,2,None,Poor,Asia
34,Prefer not to say,Marketing,Retail,22,Remote,46,0,High,Burnout,Satisfied,4,Daily,Poor,Asia
58,Non-binary,Marketing,Finance,5,Hybrid,45,12,High,None,Satisfied,3,Weekly,Poor,Asia
50,Male,Project Manager,Consulting,11,Onsite,56,10,Medium,Anxiety,Satisfied,1,Weekly,Average,Asia
54,Female,Sales,Consulting,16,Remote,22,10,Low,Anxiety,Satisfied,5,Daily,Average,Asia
25,Male,Sales,IT,27,Remote,41,8,High,Anxiety,Unsatisfied,3,None,Poor,Asia
38,Female,Designer,Manufacturing,22,Remote,29,0,Medium,Anxiety,Neutral,1,Daily,Poor,Asia
40,Female,Data Scientist,Consulting,8,Onsite,25,11,Medium,None,Unsatisfied,1,None,Good,Asia
35,Non-binary,Project Manager,Finance,24,Hybrid,29,5,Medium,Anxiety,Neutral,3,Weekly,Good,Asia
39,Female,HR,Healthcare,3,Hybrid,23,4,High,Depression,Satisfied,5,Weekly,Average,Asia
32,Prefer not to say,Project Manager,Healthcare,21,Hybrid,57,1,Low,None,Neutral,1,Weekly,Poor,Asia
59,Male,Marketing,IT,2,Hybrid,35,0,Low,Anxiety,Neutral,3,Daily,Good,Asia
30,Non-binary,Software Engineer,IT,4,Onsite,51,1,Medium,Burnout,Neutral,5,Weekly,Average,Asia
37,Non-binary,HR,Education,29,Onsite,31,9,High,Anxiety,Neutral,3,None,Poor,Asia
58,Female,Project Manager,Finance,27,Hybrid,31,8,High,None,Neutral,4,Daily,Good,Asia
28,Male,Project Manager,Manufacturing,15,Onsite,41,1,High,Burnout,Unsatisfied,3,Daily,Good,Asia
54,Prefer not to say,Software Engineer,Healthcare,32,Hybrid,44,2,Low,None,Satisfied,3,None,Good,Asia
56,Prefer not to say,Marketing,Consulting,11,Onsite,40,2,Low,Anxiety,Satisfied,1,Daily,Poor,Asia
49,Male,Project Manager,IT,35,Remote,20,12,Medium,Depression,Neutral,2,Weekly,Average,Asia
59,Female,Data Scientist,Finance,8,Hybrid,34,11,High,Anxiety,Unsatisfied,2,Weekly,Poor,Asia
50,Non-binary,Software Engineer,Finance,14,Onsite,31,15,Medium,Anxiety,Unsatisfied,1,Weekly,Average,Asia
54,Female,Data Scientist,Finance,20,Onsite,35,12,Medium,Anxiety,Unsatisfied,4,Weekly,Average,Asia
52,Prefer not to say,Project Manager,IT,35,Hybrid,27,15,Medium,Depression,Satisfied,5,Daily,Average,Asia
50,Non-binary,Project Manager,Retail,20,Hybrid,20,10,Medium,None,Neutral,4,Weekly,Poor,Asia
51,Prefer not to say,Designer,Retail,26,Hybrid,28,6,Low,None,Satisfied,5,Weekly,Poor,Asia
42,Male,Marketing,Finance,18,Remote,22,10,Low,Anxiety,Satisfied,4,Daily,Poor,Asia
53,Non-binary,Software Engineer,Consulting,34,Onsite,48,8,High,Anxiety,Satisfied,4,None,Poor,Asia
59,Male,Marketing,Consulting,12,Hybrid,47,12,Medium,Burnout,Satisfied,5,None,Average,Asia
30,Male,Project Manager,Finance,12,Onsite,33,9,High,Anxiety,Unsatisfied,3,Daily,Average,Asia
43,Male,HR,Retail,18,Onsite,57,12,Medium,Burnout,Neutral,2,Weekly,Good,Asia
53,Non-binary,Project Manager,Healthcare,25,Onsite,32,6,High,Depression,Satisfied,2,None,Average,Asia
43,Prefer not to say,Marketing,Retail,32,Remote,53,2,Medium,None,Unsatisfied,5,Weekly,Good,Asia
22,Prefer not to say,HR,Healthcare,5,Onsite,51,15,Medium,Depression,Unsatisfied,5,None,Average,Asia
40,Male,Software Engineer,Education,8,Hybrid,48,3,Low,Depression,Unsatisfied,3,None,Good,Asia
51,Male,Sales,Education,26,Onsite,51,5,Medium,Depression,Satisfied,2,Weekly,Good,Asia
50,Prefer not to say,Sales,IT,13,Remote,37,10,Medium,None,Unsatisfied,2,None,Good,Asia
45,Male,Sales,Consulting,19,Onsite,49,14,High,Burnout,Unsatisfied,4,None,Good,Asia
57,Female,Software Engineer,Education,13,Remote,20,0,High,None,Neutral,1,Weekly,Good,Asia
49,Female,Designer,Education,7,Remote,22,0,High,Anxiety,Unsatisfied,4,Weekly,Good,Asia
34,Non-binary,Data Scientist,Consulting,6,Hybrid,49,0,Low,Depression,Unsatisfied,1,Weekly,Average,Asia
57,Prefer not to say,Software Engineer,Education,21,Onsite,24,13,High,Anxiety,Unsatisfied,5,Weekly,Average,Asia
29,Prefer not to say,Software Engineer,Retail,13,Hybrid,41,8,Low,Anxiety,Unsatisfied,4,None,Average,Asia
24,Prefer not to say,Software Engineer,Retail,33,Hybrid,55,1,Medium,Depression,Unsatisfied,2,None,Average,Asia
23,Female,Designer,Finance,7,Onsite,24,9,Medium,Anxiety,Satisfied,1,Daily,Good,Asia
44,Prefer not to say,Project Manager,IT,33,Remote,30,8,High,Depression,Neutral,3,Weekly,Good,Asia
41,Prefer not to say,Designer,Retail,20,Onsite,43,8,Low,Anxiety,Unsatisfied,1,None,Poor,Asia
47,Prefer not to say,Software Engineer,Retail,9,Remote,50,12,Low,Burnout,Unsatisfied,2,Daily,Poor,Asia
59,Prefer not to say,HR,Finance,34,Hybrid,36,7,High,Anxiety,Unsatisfied,2,None,Good,Asia
38,Non-binary,HR,Manufacturing,23,Remote,37,2,Medium,Anxiety,Satisfied,1,Daily,Poor,Asia
38,Non-binary,Project Manager,Manufacturing,31,Remote,55,9,Low,Burnout,Satisfied,2,Daily,Average,Asia
51,Prefer not to say,Designer,IT,12,Onsite,44,2,Low,Depression,Satisfied,4,Weekly,Good,Asia
56,Male,Data Scientist,Retail,19,Onsite,46,5,Medium,Burnout,Satisfied,2,Weekly,Poor,Asia
24,Male,Sales,Finance,12,Onsite,30,13,Low,None,Neutral,5,None,Average,Asia
43,Female,Marketing,IT,7,Hybrid,31,14,Medium,None,Unsatisfied,3,None,Average,Asia
53,Non-binary,Marketing,Manufacturing,19,Hybrid,46,11,High,Anxiety,Unsatisfied,2,Daily,Poor,Asia
53,Male,Sales,Finance,18,Remote,48,10,Medium,Burnout,Neutral,4,None,Poor,Asia
34,Prefer not to say,Marketing,Consulting,4,Remote,56,14,High,Burnout,Satisfied,3,None,Average,Asia
37,Female,Designer,Consulting,29,Remote,26,10,Medium,None,Satisfied,4,None,Poor,Asia
47,Female,Designer,Consulting,20,Hybrid,21,0,Medium,Burnout,Unsatisfied,4,None,Average,Asia
23,Female,HR,Education,28,Remote,39,10,Low,None,Unsatisfied,1,Daily,Good,Asia
22,Prefer not to say,Marketing,Manufacturing,1,Hybrid,39,12,Low,None,Satisfied,4,Daily,Poor,Asia
25,Female,Designer,Healthcare,31,Remote,36,8,Low,Anxiety,Satisfied,1,Daily,Poor,Asia
42,Non-binary,Data Scientist,IT,32,Hybrid,37,10,High,Depression,Satisfied,3,None,Poor,Asia
22,Non-binary,Sales,Consulting,18,Onsite,37,2,Low,Anxiety,Satisfied,2,Weekly,Good,Asia
32,Male,Marketing,Manufacturing,34,Remote,43,9,Low,Anxiety,Unsatisfied,3,Weekly,Average,Asia
56,Non-binary,Designer,Education,17,Remote,53,11,Medium,None,Unsatisfied,1,Daily,Good,Asia
37,Prefer not to say,Sales,Manufacturing,18,Remote,20,5,Low,None,Unsatisfied,2,None,Poor,Asia
54,Prefer not to say,Marketing,IT,12,Onsite,21,0,Low,Burnout,Unsatisfied,3,Weekly,Poor,Asia
38,Male,Designer,Manufacturing,29,Onsite,24,5,Medium,None,Satisfied,3,Weekly,Good,Asia
50,Prefer not to say,Designer,Healthcare,33,Remote,58,4,High,Burnout,Unsatisfied,2,Daily,Average,Asia
38,Non-binary,Software Engineer,Consulting,19,Onsite,23,10,High,Depression,Satisfied,3,None,Poor,Asia
24,Non-binary,Project Manager,Education,30,Onsite,20,2,High,Anxiety,Unsatisfied,1,Weekly,Poor,Asia
59,Female,Designer,Healthcare,16,Hybrid,47,7,Low,Burnout,Neutral,1,None,Poor,Asia
24,Male,HR,IT,4,Remote,56,13,Medium,Burnout,Unsatisfied,4,Daily,Good,Asia
25,Prefer not to say,Project Manager,Retail,26,Onsite,23,8,Low,Burnout,Neutral,2,Weekly,Average,Asia
30,Prefer not to say,Data Scientist,Education,12,Remote,26,11,Low,Burnout,Satisfied,3,Daily,Good,Asia
32,Female,Marketing,Consulting,4,Remote,58,3,Medium,None,Unsatisfied,3,None,Good,Asia
45,Male,HR,Finance,28,Remote,49,12,High,Burnout,Neutral,5,None,Poor,Asia
24,Female,Designer,Finance,13,Remote,28,6,High,Depression,Satisfied,3,Weekly,Good,Asia
37,Male,Project Manager,Healthcare,27,Onsite,52,2,High,None,Neutral,1,Daily,Poor,Asia
37,Non-binary,Software Engineer,IT,13,Onsite,50,15,High,Depression,Neutral,3,Daily,Average,Asia
24,Female,Sales,Manufacturing,1,Hybrid,47,2,Low,Anxiety,Neutral,2,Daily,Poor,Asia
39,Non-binary,Software Engineer,IT,26,Hybrid,26,9,High,Depression,Neutral,2,Daily,Good,Asia
56,Prefer not to say,Data Scientist,Manufacturing,6,Onsite,43,8,Medium,Anxiety,Satisfied,2,Daily,Average,Asia
38,Non-binary,Sales,Healthcare,26,Hybrid,56,12,High,None,Satisfied,3,Daily,Average,Asia
52,Female,Designer,Manufacturing,34,Onsite,37,15,Low,Anxiety,Neutral,4,Daily,Good,Asia
28,Prefer not to say,HR,Finance,29,Onsite,37,8,Low,Depression,Unsatisfied,4,Daily,Good,Asia
30,Non-binary,Designer,Manufacturing,28,Remote,47,6,High,Depression,Neutral,4,Weekly,Poor,Asia
53,Female,Data Scientist,Healthcare,6,Remote,37,4,Low,Depression,Unsatisfied,3,Weekly,Poor,Asia
51,Male,Project Manager,IT,3,Onsite,55,4,High,Anxiety,Unsatisfied,1,Weekly,Average,Asia
36,Female,Marketing,Finance,30,Remote,54,14,Medium,Burnout,Unsatisfied,1,Daily,Good,Asia
34,Prefer not to say,HR,Education,9,Hybrid,51,8,Low,None,Neutral,4,Weekly,Average,Asia
39,Non-binary,Sales,IT,34,Remote,31,14,Low,Depression,Unsatisfied,3,Weekly,Good,Asia
58,Prefer not to say,Software Engineer,Retail,18,Hybrid,33,13,Low,Burnout,Satisfied,3,Weekly,Average,Asia
60,Female,Designer,Healthcare,5,Hybrid,57,0,Low,Anxiety,Unsatisfied,2,Daily,Good,Asia
52,Non-binary,Marketing,Healthcare,35,Hybrid,27,5,Low,Anxiety,Satisfied,3,Weekly,Good,Asia
45,Prefer not to say,Data Scientist,Retail,12,Remote,42,14,Medium,Burnout,Unsatisfied,2,Weekly,Good,Asia
26,Male,Project Manager,Manufacturing,21,Remote,42,5,Medium,Depression,Neutral,4,None,Poor,Asia
56,Male,Designer,Retail,8,Hybrid,52,3,Medium,Anxiety,Unsatisfied,4,None,Good,Asia
51,Male,Software Engineer,IT,17,Remote,45,14,Low,Depression,Unsatisfied,5,None,Poor,Asia
50,Male,Sales,Healthcare,7,Hybrid,48,7,Low,None,Satisfied,4,Daily,Average,Asia
38,Female,Software Engineer,Healthcare,1,Onsite,20,12,Low,Depression,Unsatisfied,1,Weekly,Average,Asia
56,Prefer not to say,Software Engineer,Education,5,Hybrid,35,3,Medium,Anxiety,Neutral,5,None,Average,Asia
40,Prefer not to say,Data Scientist,Finance,7,Hybrid,60,10,High,Burnout,Unsatisfied,3,Weekly,Poor,Asia
48,Non-binary,Designer,Consulting,25,Hybrid,50,7,Low,Depression,Satisfied,2,Weekly,Good,Asia
29,Female,Designer,Finance,34,Onsite,28,15,Medium,Anxiety,Satisfied,2,Weekly,Poor,Asia
25,Non-binary,Data Scientist,Healthcare,31,Onsite,39,14,Low,Anxiety,Neutral,1,Weekly,Good,Asia
22,Non-binary,Project Manager,Education,21,Hybrid,42,13,Medium,None,Unsatisfied,3,Weekly,Good,Asia
34,Female,Sales,Healthcare,6,Hybrid,55,11,Low,Anxiety,Unsatisfied,5,Daily,Average,Asia
49,Non-binary,Software Engineer,Retail,3,Onsite,23,15,High,Anxiety,Neutral,3,Weekly,Good,Asia
53,Prefer not to say,Sales,Retail,19,Remote,48,1,High,Anxiety,Unsatisfied,4,Daily,Average,Asia
