Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
48,Prefer not to say,Designer,Retail,35,Onsite,43,11,Medium,Burnout,Neutral,4,Daily,Average,Europe
31,Female,Marketing,Manufacturing,26,Hybrid,26,3,Medium,Burnout,Neutral,5,Weekly,Poor,Europe
35,Male,Sales,Education,9,Onsite,42,9,Low,Anxiety,Neutral,4,Weekly,Good,Europe
49,Prefer not to say,Sales,Education,26,Onsite,31,3,High,Burnout,Satisfied,2,Weekly,Poor,Europe
25,Male,Software Engineer,Consulting,32,Hybrid,35,10,Medium,Anxiety,Unsatisfied,2,None,Good,Europe
48,Prefer not to say,HR,Education,22,Remote,28,7,Low,Burnout,Satisfied,4,Weekly,Average,Europe
40,Female,Software Engineer,Healthcare,16,Remote,20,11,High,Depression,Neutral,5,Weekly,Good,Europe
43,Male,Designer,Education,4,Hybrid,36,13,High,Anxiety,Neutral,3,Daily,Poor,Europe
53,Female,Designer,Retail,23,Onsite,35,11,Low,Anxiety,Unsatisfied,2,Daily,Average,Europe
45,Non-binary,Sales,IT,9,Hybrid,24,7,High,Depression,Satisfied,2,Weekly,Average,Europe
52,Prefer not to say,Software Engineer,IT,16,Remote,36,14,Medium,None,Satisfied,1,None,Good,Europe
35,Female,Data Scientist,IT,2,Remote,35,13,High,Anxiety,Neutral,3,Weekly,Good,Europe
29,Male,Software Engineer,Retail,9,Hybrid,36,10,Low,Depression,Unsatisfied,1,Weekly,Average,Europe
22,Non-binary,Sales,Manufacturing,24,Hybrid,46,3,Low,Anxiety,Unsatisfied,5,Daily,Good,Europe
34,Male,Data Scientist,Manufacturing,21,Remote,47,11,Medium,Depression,Unsatisfied,1,Weekly,Poor,Europe
47,Female,Designer,Consulting,23,Onsite,45,10,Low,Burnout,Satisfied,3,Daily,Poor,Europe
47,Male,HR,Education,2,Onsite,38,2,High,Depression,Satisfied,1,Daily,Average,Europe
46,Female,Data Scientist,Education,20,Remote,28,5,Low,Depression,Neutral,5,Daily,Average,Europe
39,Male,Marketing,IT,9,Onsite,24,5,Medium,None,Neutral,3,None,Average,Europe
31,Female,Project Manager,Education,2,Onsite,44,13,High,Anxiety,Satisfied,1,Weekly,Good,Europe
25,Male,Marketing,Education,25,Onsite,57,11,High,Depression,Neutral,1,None,Poor,Europe
43,Non-binary,Data Scientist,Healthcare,2,Onsite,41,2,Low,None,Satisfied,5,Daily,Good,Europe
27,Non-binary,Sales,Healthcare,29,Hybrid,54,5,Medium,Burnout,Unsatisfied,5,Daily,Good,Europe
45,Male,HR,Retail,13,Onsite,45,12,Low,Depression,Neutral,5,None,Poor,Europe
30,Female,Marketing,Healthcare,17,Remote,54,7,High,Burnout,Satisfied,5,Daily,Good,Europe
60,Female,HR,Manufacturing,25,Onsite,31,6,High,Burnout,Neutral,5,None,Average,Europe
30,Non-binary,Software Engineer,Education,21,Remote,23,9,Low,Anxiety,Unsatisfied,2,None,Poor,Europe
25,Prefer not to say,Designer,Finance,14,Remote,29,2,High,None,Unsatisfied,3,Weekly,Average,Europe
38,Prefer not to say,HR,Consulting,22,Onsite,33,10,Medium,Burnout,Neutral,5,None,Poor,Europe
46,Prefer not to say,Designer,Education,18,Hybrid,33,5,High,Anxiety,Satisfied,4,None,Good,Europe
22,Female,Software Engineer,Healthcare,9,Remote,39,4,Medium,Anxiety,Unsatisfied,1,None,Average,Europe
44,Prefer not to say,Marketing,Education,12,Hybrid,54,8,Medium,None,Satisfied,5,Weekly,Good,Europe
26,Prefer not to say,Marketing,Retail,21,Onsite,58,8,High,None,Satisfied,4,Daily,Average,Europe
45,Female,Project Manager,IT,15,Remote,58,13,Medium,None,Satisfied,2,None,Good,Europe
36,Prefer not to say,Sales,Finance,23,Onsite,43,14,High,None,Satisfied,4,Daily,Average,Europe
33,Non-binary,Designer,Manufacturing,19,Hybrid,43,15,High,Anxiety,Neutral,4,Daily,Poor,Europe
51,Prefer not to say,Project Manager,Retail,7,Remote,35,2,Medium,Depression,Unsatisfied,2,Daily,Good,Europe
36,Male,Designer,Manufacturing,3,Remote,22,12,Medium,Burnout,Neutral,2,Weekly,Good,Europe
58,Prefer not to say,Sales,Education,18,Hybrid,41,12,Low,None,Unsatisfied,2,Daily,Poor,Europe
48,Male,Marketing,Manufacturing,7,Remote,34,13,High,Anxiety,Satisfied,1,Weekly,Poor,Europe
60,Male,HR,Healthcare,6,Hybrid,31,6,Low,Anxiety,Neutral,4,None,Average,Europe
49,Prefer not to say,Data Scientist,Healthcare,20,Remote,30,10,High,None,Unsatisfied,4,None,Poor,Europe
53,Male,Designer,Consulting,25,Remote,31,7,Low,Depression,Satisfied,3,Daily,Good,Europe
33,Male,Software Engineer,Consulting,35,Onsite,37,1,Medium,Depression,Unsatisfied,1,None,Poor,Europe
52,Female,Data Scientist,Manufacturing,24,Remote,57,14,Medium,Depression,Satisfied,4,Daily,Poor,Europe
51,Prefer not to say,Sales,IT,15,Hybrid,32,12,High,Burnout,Neutral,1,Weekly,Average,Europe
31,Female,Sales,Retail,6,Remote,50,2,Low,None,Satisfied,3,None,Average,Europe
33,Male,Marketing,Finance,30,Hybrid,57,8,Low,Burnout,Satisfied,3,Daily,Good,Europe
34,Prefer not to say,Sales,Education,6,Onsite,43,3,High,None,Neutral,2,Weekly,Poor,Europe
43,Non-binary,Sales,Healthcare,15,Onsite,35,9,Medium,Depression,Unsatisfied,1,Daily,Average,Europe
42,Male,HR,Manufacturing,7,Remote,42,2,Medium,None,Unsatisfied,2,Daily,Poor,Europe
37,Female,Project Manager,Education,25,Hybrid,53,8,High,Anxiety,Neutral,1,Weekly,Average,Europe
30,Female,Data Scientist,Healthcare,14,Onsite,33,9,High,None,Neutral,3,Daily,Average,Europe
45,Male,HR,Manufacturing,16,Onsite,43,15,Low,Depression,Neutral,5,Weekly,Poor,Europe
39,Non-binary,Software Engineer,Consulting,17,Onsite,44,0,Medium,None,Unsatisfied,3,Daily,Good,Europe
55,Female,HR,Retail,35,Remote,40,13,High,Anxiety,Neutral,3,Weekly,Poor,Europe
39,Female,Marketing,Retail,20,Remote,57,5,Low,Depression,Satisfied,4,None,Good,Europe
30,Female,HR,Consulting,18,Remote,33,13,Medium,Anxiety,Unsatisfied,3,Weekly,Good,Europe
55,Male,Project Manager,Education,14,Onsite,41,14,High,Burnout,Satisfied,1,None,Average,Europe
48,Prefer not to say,Designer,Consulting,16,Onsite,59,11,High,None,Satisfied,1,None,Good,Europe
57,Female,Sales,Manufacturing,12,Remote,29,10,Low,Depression,Satisfied,3,Weekly,Poor,Europe
35,Male,Software Engineer,Consulting,26,Onsite,23,12,High,Burnout,Unsatisfied,1,Daily,Poor,Europe
46,Male,Marketing,Healthcare,9,Remote,25,13,Low,Depression,Neutral,5,None,Good,Europe
32,Male,HR,Education,21,Onsite,35,7,Medium,Depression,Satisfied,4,Daily,Good,Europe
44,Prefer not to say,Designer,Consulting,3,Remote,42,7,Medium,None,Unsatisfied,1,None,Average,Europe
50,Male,Designer,Education,28,Remote,20,0,High,None,Unsatisfied,5,Weekly,Poor,Europe
46,Male,Data Scientist,Consulting,13,Remote,47,10,High,Burnout,Satisfied,3,Weekly,Good,Europe
25,Female,HR,Manufacturing,34,Hybrid,33,2,High,Depression,Unsatisfied,4,Weekly,Good,Europe
27,Non-binary,Project Manager,Education,28,Onsite,42,8,Low,Depression,Neutral,2,Weekly,Good,Europe
60,Male,HR,Consulting,3,Remote,33,2,Low,Anxiety,Neutral,3,Daily,Average,Europe
31,Prefer not to say,Marketing,Manufacturing,15,Hybrid,24,15,Medium,Burnout,Unsatisfied,5,None,Poor,Europe
43,Female,Marketing,IT,5,Hybrid,48,0,High,Anxiety,Satisfied,3,Weekly,Average,Europe
44,Male,Data Scientist,IT,12,Hybrid,47,6,High,None,Unsatisfied,3,None,Good,Europe
39,Prefer not to say,Sales,Retail,15,Remote,20,4,Low,Anxiety,Neutral,3,Daily,Poor,Europe
25,Male,Data Scientist,Education,29,Hybrid,58,15,Medium,Burnout,Satisfied,3,Daily,Good,Europe
60,Female,Software Engineer,IT,24,Hybrid,49,9,Medium,Anxiety,Neutral,3,Daily,Good,Europe
25,Female,Sales,Healthcare,21,Remote,54,3,High,None,Satisfied,4,Weekly,Average,Europe
39,Non-binary,Software Engineer,Healthcare,35,Onsite,34,1,High,None,Unsatisfied,1,Daily,Good,Europe
35,Female,Marketing,Finance,12,Remote,57,8,High,Burnout,Neutral,5,Weekly,Good,Europe
27,Female,HR,Manufacturing,16,Onsite,20,6,Medium,Anxiety,Unsatisfied,3,Weekly,Average,Europe
22,Non-binary,Data Scientist,Education,33,Hybrid,27,5,Medium,Depression,Unsatisfied,1,Daily,Good,Europe
52,Female,HR,Finance,35,Remote,51,15,High,Depression,Neutral,3,None,Average,Europe
43,Female,HR,Manufacturing,9,Hybrid,49,2,High,Burnout,Unsatisfied,4,Weekly,Good,Europe
57,Female,Sales,Healthcare,35,Hybrid,28,4,Medium,None,Neutral,4,None,Poor,Europe
57,Prefer not to say,HR,Manufacturing,23,Onsite,22,14,Low,None,Neutral,5,Weekly,Good,Europe
38,Prefer not to say,Project Manager,Education,7,Remote,58,4,High,Depression,Satisfied,3,Daily,Good,Europe
47,Non-binary,HR,Consulting,28,Hybrid,26,0,Medium,None,Unsatisfied,3,None,Average,Europe
42,Male,Designer,Retail,14,Hybrid,31,14,Medium,Depression,Satisfied,3,Weekly,Average,Europe
42,Female,Software Engineer,IT,18,Remote,47,3,Medium,None,Satisfied,5,Daily,Poor,Europe
59,Male,HR,Consulting,18,Remote,25,11,High,Depression,Unsatisfied,5,None,Good,Europe
32,Non-binary,HR,Finance,31,Remote,36,4,Medium,None,Satisfied,4,None,Good,Europe
47,Male,Data Scientist,Education,28,Onsite,54,7,High,Depression,Satisfied,4,Daily,Average,Europe
49,Prefer not to say,Designer,Consulting,29,Onsite,55,4,Low,Depression,Unsatisfied,3,None,Good,Europe
44,Non-binary,Software Engineer,Retail,4,Hybrid,35,7,Medium,Burnout,Neutral,3,Weekly,Average,Europe
58,Female,Sales,Healthcare,16,Hybrid,24,5,High,Depression,Neutral,1,None,Average,Europe
43,Prefer not to say,HR,Finance,3,Hybrid,23,8,Medium,Depression,Unsatisfied,3,Daily,Poor,Europe
45,Non-binary,Project Manager,Education,7,Onsite,49,3,Medium,Depression,Unsatisfied,2,Weekly,Good,Europe
59,Female,Designer,IT,34,Hybrid,45,1,High,Depression,Neutral,1,Weekly,Poor,Europe
41,Prefer not to say,Marketing,Manufacturing,22,Hybrid,38,13,Low,None,Neutral,3,Weekly,Poor,Europe
39,Non-binary,Software Engineer,IT,11,Hybrid,37,4,Low,Anxiety,Satisfied,1,Weekly,Poor,Europe
37,Non-binary,Sales,Retail,30,Remote,33,10,High,Burnout,Unsatisfied,1,None,Good,Europe
22,Female,Sales,Healthcare,2,Onsite,40,9,High,Burnout,Satisfied,2,None,Poor,Europe
58,Male,Data Scientist,Education,9,Remote,24,11,High,None,Unsatisfied,3,Daily,Poor,Europe
22,Prefer not to say,Designer,Consulting,35,Remote,42,6,High,Anxiety,Satisfied,5,None,Poor,Europe
25,Male,Marketing,IT,5,Onsite,49,6,High,None,Satisfied,3,Weekly,Good,Europe
40,Prefer not to say,Project Manager,Consulting,34,Hybrid,23,11,Medium,Anxiety,Satisfied,1,None,Good,Europe
40,Female,Data Scientist,Consulting,8,Remote,53,13,Low,Burnout,Satisfied,2,Daily,Good,Europe
26,Female,Designer,IT,16,Hybrid,21,0,Medium,None,Neutral,1,None,Good,Europe
52,Female,Designer,Education,12,Hybrid,44,3,High,Depression,Unsatisfied,2,Weekly,Good,Europe
57,Female,Data Scientist,Consulting,30,Hybrid,36,3,High,None,Unsatisfied,1,Daily,Poor,Europe
39,Non-binary,Data Scientist,Manufacturing,26,Remote,37,11,Medium,Burnout,Satisfied,1,Weekly,Average,Europe
39,Male,Project Manager,Finance,29,Onsite,21,8,High,Burnout,Satisfied,4,Weekly,Average,Europe
42,Non-binary,Data Scientist,Finance,15,Remote,33,12,Low,Burnout,Satisfied,3,Daily,Poor,Europe
56,Prefer not to say,Project Manager,Healthcare,1,Onsite,31,2,Medium,Anxiety,Neutral,1,None,Average,Europe
53,Female,Software Engineer,Manufacturing,26,Remote,60,5,Medium,Depression,Neutral,4,None,Good,Europe
45,Female,Data Scientist,Manufacturing,34,Remote,56,13,High,Anxiety,Neutral,1,None,Average,Europe
41,Prefer not to say,Software Engineer,Manufacturing,21,Onsite,50,8,Medium,Burnout,Unsatisfied,3,Weekly,Average,Europe
28,Non-binary,Data Scientist,Consulting,28,Onsite,60,14,Medium,None,Neutral,3,Weekly,Poor,Europe
36,Male,Software Engineer,IT,33,Remote,55,12,High,Depression,Unsatisfied,5,Weekly,Good,Europe
60,Prefer not to say,Software Engineer,Education,29,Remote,36,3,Medium,None,Unsatisfied,4,None,Poor,Europe
46,Male,Project Manager,Consulting,13,Remote,57,6,Medium,Burnout,Neutral,3,Daily,Good,Europe
41,Non-binary,Project Manager,Healthcare,18,Remote,48,12,Low,None,Satisfied,5,None,Average,Europe
27,Female,Data Scientist,Consulting,26,Onsite,41,9,Medium,Depression,Satisfied,4,Weekly,Average,Europe
36,Male,Software Engineer,Consulting,13,Remote,34,6,High,None,Satisfied,4,None,Good,Europe
50,Male,Designer,IT,23,Onsite,21,14,Medium,Burnout,Unsatisfied,1,None,Poor,Europe
48,Male,HR,IT,19,Onsite,53,8,Medium,Depression,Satisfied,5,Weekly,Average,Europe
53,Non-binary,Marketing,Retail,7,Hybrid,44,10,Medium,Depression,Unsatisfied,2,None,Good,Europe
45,Prefer not to say,Project Manager,Finance,12,Onsite,39,1,Low,Depression,Satisfied,3,Daily,Good,Europe
44,Non-binary,Designer,Healthcare,29,Onsite,54,3,Low,Anxiety,Satisfied,5,None,Average,Europe
60,Female,Software Engineer,Retail,9,Onsite,23,1,Medium,None,Unsatisfied,2,None,Average,Europe
51,Non-binary,Designer,Manufacturing,3,Onsite,24,1,Low,Anxiety,Neutral,4,Daily,Good,Europe
40,Non-binary,Project Manager,Consulting,3,Hybrid,20,4,High,None,Satisfied,5,Daily,Average,Europe
36,Prefer not to say,Project Manager,Healthcare,34,Hybrid,49,13,Medium,None,Satisfied,3,Daily,Good,Europe
46,Prefer not to say,HR,Healthcare,32,Remote,56,13,High,Anxiety,Neutral,1,Weekly,Average,Europe
47,Prefer not to say,Data Scientist,Consulting,27,Onsite,31,1,Low,Depression,Satisfied,1,None,Good,Europe
49,Prefer not to say,Project Manager,Education,7,Remote,49,4,Low,Anxiety,Unsatisfied,2,Weekly,Average,Europe
32,Male,Software Engineer,Education,19,Remote,37,2,Medium,Burnout,Neutral,2,None,Average,Europe
59,Prefer not to say,Marketing,Finance,7,Onsite,53,0,Medium,None,Satisfied,3,None,Good,Europe
42,Non-binary,Project Manager,Retail,28,Remote,21,7,High,Burnout,Neutral,3,Weekly,Poor,Europe
49,Female,Marketing,Finance,33,Onsite,51,15,High,Anxiety,Satisfied,2,None,Poor,Europe
39,Prefer not to say,Data Scientist,Manufacturing,10,Remote,52,2,High,Burnout,Neutral,2,None,Good,Europe
56,Female,Sales,IT,21,Onsite,28,2,Low,None,Neutral,2,None,Poor,Europe
44,Female,HR,Retail,9,Remote,57,1,High,Depression,Unsatisfied,5,Weekly,Poor,Europe
38,Non-binary,Marketing,Retail,7,Hybrid,38,15,High,Anxiety,Satisfied,2,Weekly,Poor,Europe
36,Prefer not to say,Project Manager,IT,17,Remote,27,12,Low,Anxiety,Neutral,4,None,Average,Europe
42,Male,Project Manager,IT,34,Onsite,33,11,High,Anxiety,Unsatisfied,5,None,Good,Europe
52,Male,Project Manager,Finance,23,Remote,41,0,Low,None,Satisfied,3,None,Good,Europe
51,Prefer not to say,Software Engineer,Consulting,22,Hybrid,36,14,Medium,Depression,Unsatisfied,3,Daily,Good,Europe
26,Female,Data Scientist,Finance,7,Remote,54,5,Low,Anxiety,Unsatisfied,2,Weekly,Poor,Europe
28,Female,Project Manager,Healthcare,35,Onsite,44,8,High,Depression,Unsatisfied,3,Weekly,Poor,Europe
27,Prefer not to say,Sales,Finance,14,Onsite,20,4,Medium,Anxiety,Neutral,5,Daily,Average,Europe
43,Male,Marketing,IT,35,Remote,53,7,High,Depression,Unsatisfied,1,Daily,Good,Europe
30,Prefer not to say,Data Scientist,Consulting,9,Remote,28,7,Medium,Burnout,Satisfied,2,Daily,Average,Europe
55,Non-binary,HR,Healthcare,16,Onsite,23,13,High,Anxiety,Satisfied,1,None,Poor,Europe
55,Non-binary,Data Scientist,Consulting,32,Hybrid,43,14,High,Anxiety,Satisfied,1,None,Poor,Europe
49,Female,Designer,Finance,8,Onsite,21,15,High,Depression,Neutral,3,Weekly,Good,Europe
38,Female,Project Manager,IT,3,Remote,28,3,High,Burnout,Unsatisfied,2,Daily,Poor,Europe
51,Non-binary,Marketing,Healthcare,24,Remote,49,13,Low,None,Unsatisfied,2,Weekly,Good,Europe
58,Non-binary,Software Engineer,IT,14,Remote,37,11,Low,Burnout,Neutral,3,Daily,Average,Europe
55,Prefer not to say,Project Manager,Finance,10,Hybrid,34,3,Low,Anxiety,Unsatisfied,3,None,Poor,Europe
28,Female,Sales,Finance,33,Onsite,51,7,High,Depression,Neutral,3,Weekly,Poor,Europe
42,Non-binary,Project Manager,Education,13,Remote,32,8,High,Depression,Neutral,2,None,Average,Europe
50,Non-binary,Designer,Healthcare,19,Remote,20,15,High,Depression,Neutral,3,Weekly,Average,Europe
53,Non-binary,Data Scientist,Retail,21,Hybrid,46,6,Medium,None,Neutral,3,Daily,Poor,Europe
36,Male,Data Scientist,Manufacturing,14,Onsite,29,8,Medium,Burnout,Neutral,2,Daily,Poor,Europe
60,Male,HR,Retail,34,Remote,54,4,Low,Anxiety,Unsatisfied,1,Daily,Average,Europe
42,Non-binary,Project Manager,Education,2,Hybrid,58,12,Medium,Anxiety,Unsatisfied,3,Daily,Good,Europe
44,Male,Project Manager,IT,7,Hybrid,57,3,Low,Anxiety,Satisfied,2,Daily,Average,Europe
50,Male,Designer,Finance,6,Hybrid,21,8,High,None,Neutral,5,None,Poor,Europe
24,Non-binary,HR,Consulting,11,Onsite,34,4,Low,Burnout,Unsatisfied,1,Daily,Average,Europe
38,Non-binary,Project Manager,Retail,33,Onsite,26,11,Low,Anxiety,Neutral,2,Daily,Good,Europe
52,Non-binary,Software Engineer,Healthcare,3,Onsite,48,2,High,Anxiety,Satisfied,4,Weekly,Average,Europe
57,Non-binary,Software Engineer,Retail,8,Hybrid,49,9,Medium,Anxiety,Satisfied,2,None,Poor,Europe
52,Prefer not to say,Designer,Education,25,Hybrid,54,1,Low,Anxiety,Neutral,2,Weekly,Poor,Europe
44,Male,Software Engineer,Finance,9,Onsite,35,3,Medium,None,Unsatisfied,2,Weekly,Average,Europe
30,Male,Sales,Healthcare,9,Hybrid,38,10,Medium,None,Unsatisfied,3,None,Good,Europe
41,Male,Designer,Retail,25,Onsite,55,7,Low,Anxiety,Unsatisfied,2,Daily,Poor,Europe
23,Male,Marketing,Education,31,Remote,57,12,High,None,Unsatisfied,2,None,Poor,Europe
54,Male,Data Scientist,Retail,24,Remote,40,9,High,None,Neutral,5,Weekly,Average,Europe
27,Prefer not to say,Marketing,Consulting,22,Hybrid,51,6,Low,Depression,Neutral,5,Weekly,Average,Europe
28,Female,Sales,Education,13,Remote,41,6,Medium,Anxiety,Satisfied,3,Daily,Good,Europe
55,Male,Designer,Education,5,Onsite,44,13,High,Burnout,Satisfied,3,Weekly,Average,Europe
23,Male,Sales,Manufacturing,34,Remote,58,8,High,Anxiety,Neutral,3,None,Average,Europe
50,Male,HR,Education,27,Hybrid,45,1,Medium,None,Neutral,1,None,Poor,Europe
41,Female,Data Scientist,IT,16,Hybrid,32,3,Low,Anxiety,Unsatisfied,1,Weekly,Average,Europe
36,Non-binary,Data Scientist,IT,9,Hybrid,33,10,High,None,Unsatisfied,1,None,Average,Europe
22,Prefer not to say,Project Manager,Retail,23,Onsite,22,8,Low,Depression,Unsatisfied,5,Weekly,Poor,Europe
59,Non-binary,Marketing,Consulting,8,Onsite,33,13,Medium,Depression,Unsatisfied,3,Weekly,Poor,Europe
33,Prefer not to say,Marketing,Consulting,3,Hybrid,45,2,Medium,Anxiety,Unsatisfied,2,None,Average,Europe
44,Non-binary,Data Scientist,Finance,9,Hybrid,42,15,Medium,Depression,Unsatisfied,4,None,Average,Europe
45,Male,HR,Finance,26,Onsite,57,10,Low,Burnout,Unsatisfied,3,Daily,Poor,Europe
53,Prefer not to say,HR,IT,12,Onsite,39,4,Low,Burnout,Satisfied,1,Weekly,Poor,Europe
44,Prefer not to say,Software Engineer,Consulting,15,Onsite,59,3,High,Depression,Neutral,2,Daily,Average,Europe
26,Female,Project Manager,Healthcare,15,Onsite,58,8,Medium,Burnout,Satisfied,3,None,Poor,Europe
32,Prefer not to say,Marketing,Education,5,Onsite,23,10,High,Depression,Unsatisfied,1,None,Good,Europe
49,Male,Software Engineer,IT,3,Hybrid,52,13,High,None,Neutral,3,Weekly,Good,Europe
53,Female,Project Manager,Finance,33,Hybrid,23,2,High,Burnout,Unsatisfied,1,Weekly,Average,Europe
42,Male,HR,Education,4,Hybrid,30,0,Medium,Depression,Neutral,2,None,Poor,Europe
35,Non-binary,Designer,Healthcare,31,Onsite,36,14,Medium,Depression,Unsatisfied,3,None,Good,Europe
48,Non-binary,HR,Retail,17,Onsite,49,7,High,Depression,Unsatisfied,5,Daily,Poor,Europe
52,Male,Sales,Education,23,Onsite,34,8,Medium,None,Unsatisfied,2,Weekly,Good,Europe
49,Prefer not to say,Software Engineer,Finance,33,Onsite,21,5,Medium,Burnout,Unsatisfied,2,None,Good,Europe
32,Female,Sales,IT,32,Remote,21,13,Medium,Anxiety,Unsatisfied,5,Daily,Good,Europe
27,Non-binary,Designer,Education,6,Onsite,22,0,Medium,Burnout,Satisfied,5,None,Average,Europe
22,Male,Sales,Healthcare,23,Hybrid,37,11,High,None,Unsatisfied,1,Weekly,Good,Europe
37,Non-binary,Sales,Finance,10,Hybrid,56,10,Medium,Depression,Unsatisfied,4,Daily,Poor,Europe
60,Female,Sales,Manufacturing,34,Hybrid,60,11,Medium,Anxiety,Neutral,2,Weekly,Good,Europe
27,Non-binary,Marketing,IT,14,Hybrid,30,4,Medium,None,Unsatisfied,2,Weekly,Poor,Europe
36,Non-binary,Marketing,Manufacturing,11,Remote,38,1,High,Burnout,Satisfied,2,Weekly,Poor,Europe
55,Female,Project Manager,Consulting,1,Remote,59,6,Low,Burnout,Neutral,1,Weekly,Average,Europe
57,Prefer not to say,Data Scientist,Education,16,Remote,26,6,High,Depression,Neutral,3,Daily,Poor,Europe
28,Female,Software Engineer,Retail,31,Remote,35,8,High,None,Unsatisfied,4,None,Good,Europe
50,Male,Designer,Finance,30,Onsite,27,9,Low,Depression,Satisfied,1,Weekly,Poor,Europe
48,Non-binary,Designer,Consulting,15,Hybrid,60,14,Medium,Depression,Satisfied,1,Daily,Poor,Europe
44,Female,Sales,Manufacturing,33,Remote,55,0,High,Burnout,Neutral,2,Weekly,Good,Europe
47,Prefer not to say,Data Scientist,Healthcare,19,Remote,33,1,Medium,Burnout,Unsatisfied,2,None,Poor,Europe
56,Female,Marketing,Manufacturing,1,Remote,44,0,High,None,Neutral,2,Daily,Good,Europe
51,Non-binary,Project Manager,Finance,28,Remote,29,3,Low,None,Neutral,5,None,Good,Europe
56,Female,Designer,Education,28,Onsite,29,7,High,Anxiety,Satisfied,4,Daily,Good,Europe
38,Prefer not to say,Project Manager,Finance,25,Onsite,37,6,Low,None,Unsatisfied,5,None,Good,Europe
47,Prefer not to say,Marketing,Healthcare,19,Onsite,26,11,Low,Burnout,Neutral,1,Daily,Good,Europe
50,Female,Software Engineer,Finance,22,Onsite,39,1,Low,Anxiety,Neutral,3,None,Average,Europe
54,Prefer not to say,Project Manager,Finance,1,Hybrid,48,11,High,None,Neutral,5,Weekly,Good,Europe
23,Female,Data Scientist,Manufacturing,26,Onsite,33,6,High,None,Neutral,3,Daily,Good,Europe
22,Female,Project Manager,Education,22,Onsite,60,3,High,Burnout,Unsatisfied,2,Weekly,Poor,Europe
52,Female,Data Scientist,Healthcare,23,Hybrid,21,11,High,Anxiety,Neutral,3,None,Good,Europe
47,Prefer not to say,Project Manager,Education,19,Remote,30,4,High,None,Satisfied,4,Weekly,Poor,Europe
46,Female,Data Scientist,IT,5,Remote,56,5,High,Burnout,Unsatisfied,3,None,Good,Europe
53,Prefer not to say,Designer,Retail,9,Onsite,25,7,Low,None,Unsatisfied,3,None,Poor,Europe
44,Male,Software Engineer,Retail,20,Onsite,20,10,Low,Depression,Satisfied,4,None,Average,Europe
57,Prefer not to say,Software Engineer,Healthcare,35,Remote,28,10,Medium,None,Satisfied,3,None,Average,Europe
40,Prefer not to say,Software Engineer,Manufacturing,2,Remote,30,4,Low,Anxiety,Satisfied,2,None,Good,Europe
54,Female,Sales,IT,22,Onsite,60,8,High,Burnout,Satisfied,1,Weekly,Average,Europe
31,Female,Marketing,Healthcare,31,Remote,38,9,Medium,Burnout,Neutral,2,Weekly,Poor,Europe
43,Prefer not to say,Software Engineer,IT,27,Onsite,54,0,High,Burnout,Unsatisfied,2,Weekly,Poor,Europe
25,Male,Software Engineer,Finance,22,Hybrid,58,10,High,None,Unsatisfied,4,Weekly,Poor,Europe
58,Prefer not to say,Software Engineer,Healthcare,3,Hybrid,59,7,High,Anxiety,Satisfied,3,None,Good,Europe
45,Male,Software Engineer,Consulting,13,Onsite,37,7,Medium,Burnout,Satisfied,4,Weekly,Poor,Europe
24,Non-binary,HR,Manufacturing,4,Onsite,25,8,Medium,Anxiety,Satisfied,4,Weekly,Average,Europe
43,Prefer not to say,HR,Retail,2,Hybrid,54,14,Low,None,Neutral,5,None,Poor,Europe
56,Male,Project Manager,Education,35,Onsite,25,13,Medium,None,Unsatisfied,3,Weekly,Good,Europe
27,Female,Sales,Consulting,5,Remote,22,2,Medium,None,Satisfied,1,Weekly,Good,Europe
49,Male,HR,Consulting,14,Hybrid,36,3,High,Depression,Satisfied,2,Weekly,Poor,Europe
56,Non-binary,Marketing,IT,16,Hybrid,44,12,High,None,Satisfied,4,Weekly,Average,Europe
54,Prefer not to say,HR,Finance,18,Remote,45,14,Medium,Burnout,Unsatisfied,1,Daily,Poor,Europe
59,Prefer not to say,Project Manager,IT,8,Hybrid,22,13,High,Anxiety,Unsatisfied,3,Daily,Poor,Europe
29,Female,Data Scientist,Manufacturing,9,Hybrid,24,9,Medium,Anxiety,Neutral,1,Weekly,Average,Europe
25,Non-binary,HR,Healthcare,31,Hybrid,30,5,Low,Depression,Neutral,5,Weekly,Good,Europe
23,Non-binary,Sales,Manufacturing,24,Remote,46,8,Medium,None,Neutral,5,Daily,Good,Europe
45,Female,HR,Healthcare,29,Hybrid,36,9,Medium,Depression,Satisfied,5,Daily,Poor,Europe
46,Prefer not to say,Designer,Consulting,10,Hybrid,25,4,Low,Anxiety,Neutral,2,Weekly,Good,Europe
56,Male,Designer,Finance,27,Remote,48,15,High,None,Unsatisfied,3,None,Poor,Europe
34,Female,Marketing,Manufacturing,3,Remote,51,10,Medium,Depression,Satisfied,1,Daily,Average,Europe
28,Non-binary,Data Scientist,IT,28,Hybrid,56,10,High,Depression,Neutral,1,None,Average,Europe
37,Prefer not to say,Marketing,Education,27,Remote,23,1,Medium,None,Satisfied,3,Weekly,Poor,Europe
41,Prefer not to say,Software Engineer,Retail,22,Onsite,33,3,Low,Anxiety,Unsatisfied,5,Daily,Average,Europe
