Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
49,Female,Designer,Manufacturing,31,Remote,47,10,Medium,Burnout,Satisfied,3,None,Average,South America
26,Female,Marketing,Healthcare,9,Onsite,51,4,Medium,Burnout,Satisfied,5,None,Good,South America
49,Male,Designer,Education,4,Onsite,49,1,Medium,Anxiety,Unsatisfied,2,Daily,Average,South America
24,Non-binary,Data Scientist,Manufacturing,4,Onsite,35,8,Low,Depression,Neutral,5,None,Poor,South America
50,Male,Sales,IT,20,Onsite,58,14,High,Anxiety,Unsatisfied,3,Weekly,Poor,South America
33,Female,Marketing,Retail,15,Onsite,28,15,Medium,Anxiety,Neutral,2,None,Poor,South America
53,Male,Designer,Finance,26,Remote,24,11,High,Depression,Unsatisfied,2,Weekly,Average,South America
36,Male,HR,Finance,9,Onsite,38,6,Low,Anxiety,Unsatisfied,5,Weekly,Good,South America
55,Male,Sales,Manufacturing,34,Hybrid,57,11,High,Burnout,Neutral,3,Weekly,Poor,South America
29,Female,Project Manager,Finance,25,Onsite,33,15,Low,None,Unsatisfied,1,Weekly,Good,South America
47,Female,Designer,Finance,32,Hybrid,44,7,Medium,Anxiety,Satisfied,2,None,Poor,South America
34,Male,HR,Education,17,Hybrid,55,12,Medium,Burnout,Unsatisfied,2,None,Poor,South America
28,Male,Software Engineer,IT,33,Onsite,53,8,Medium,Anxiety,Neutral,2,None,Good,South America
40,Female,Designer,Education,8,Onsite,36,5,High,None,Satisfied,3,Daily,Good,South America
44,Prefer not to say,Marketing,Consulting,35,Hybrid,35,5,Low,Anxiety,Neutral,1,None,Average,South America
41,Non-binary,Marketing,Healthcare,17,Onsite,52,4,Medium,Anxiety,Unsatisfied,2,Daily,Good,South America
28,Prefer not to say,HR,Consulting,2,Remote,37,10,Medium,None,Neutral,3,Weekly,Poor,South America
48,Non-binary,Designer,Retail,26,Onsite,55,9,Medium,Depression,Satisfied,4,Weekly,Good,South America
22,Male,Sales,Manufacturing,11,Hybrid,28,0,Medium,Anxiety,Satisfied,1,Weekly,Poor,South America
40,Prefer not to say,Sales,IT,12,Remote,46,11,Low,Depression,Neutral,5,None,Poor,South America
47,Non-binary,Data Scientist,Education,22,Hybrid,30,13,Low,Anxiety,Unsatisfied,4,Daily,Average,South America
39,Prefer not to say,Designer,Healthcare,24,Hybrid,49,4,High,None,Unsatisfied,3,None,Poor,South America
22,Prefer not to say,Data Scientist,IT,34,Onsite,41,2,Low,None,Unsatisfied,2,Weekly,Good,South America
28,Prefer not to say,Project Manager,Healthcare,11,Onsite,39,12,Low,None,Unsatisfied,5,None,Poor,South America
28,Female,Data Scientist,Consulting,15,Remote,54,4,Low,Burnout,Neutral,5,Weekly,Poor,South America
47,Female,HR,IT,11,Remote,57,4,High,Anxiety,Unsatisfied,1,Daily,Good,South America
23,Female,Data Scientist,Consulting,14,Hybrid,46,9,Medium,None,Unsatisfied,4,Daily,Poor,South America
28,Non-binary,Data Scientist,Consulting,33,Onsite,40,12,Medium,None,Unsatisfied,3,None,Average,South America
23,Non-binary,Software Engineer,Manufacturing,10,Onsite,43,4,Medium,Anxiety,Unsatisfied,5,Daily,Poor,South America
53,Non-binary,Data Scientist,Retail,20,Onsite,55,6,High,Anxiety,Unsatisfied,1,None,Poor,South America
37,Non-binary,Project Manager,Consulting,34,Hybrid,31,7,High,Anxiety,Neutral,3,Weekly,Poor,South America
29,Female,HR,Consulting,12,Hybrid,51,3,Medium,Depression,Unsatisfied,4,Daily,Good,South America
48,Male,Software Engineer,Education,21,Onsite,20,5,Medium,Depression,Satisfied,1,Daily,Poor,South America
45,Male,Marketing,Finance,31,Remote,39,14,Medium,Anxiety,Satisfied,5,Daily,Poor,South America
51,Male,Designer,Retail,7,Remote,36,10,High,Anxiety,Unsatisfied,1,Weekly,Good,South America
32,Prefer not to say,Data Scientist,Retail,15,Onsite,52,7,High,Burnout,Neutral,5,Weekly,Good,South America
60,Prefer not to say,Sales,Retail,4,Onsite,60,15,Low,None,Neutral,5,None,Average,South America
37,Male,Marketing,Healthcare,34,Remote,55,3,Medium,Anxiety,Satisfied,4,Daily,Average,South America
43,Male,Project Manager,Manufacturing,32,Remote,40,15,Medium,None,Neutral,3,Daily,Poor,South America
33,Non-binary,Designer,Retail,23,Onsite,33,2,High,Burnout,Neutral,5,None,Poor,South America
41,Prefer not to say,HR,Education,33,Onsite,26,6,Medium,None,Unsatisfied,2,Weekly,Good,South America
29,Non-binary,Sales,Manufacturing,10,Onsite,57,0,High,None,Satisfied,5,None,Poor,South America
28,Female,Designer,Retail,34,Hybrid,21,15,High,Burnout,Unsatisfied,5,Weekly,Average,South America
41,Male,Project Manager,Healthcare,32,Hybrid,27,0,Medium,Depression,Unsatisfied,5,None,Average,South America
35,Female,Data Scientist,Education,13,Hybrid,41,9,Low,Depression,Satisfied,2,Daily,Poor,South America
57,Prefer not to say,Designer,Finance,4,Remote,57,3,High,Anxiety,Unsatisfied,1,Weekly,Poor,South America
59,Prefer not to say,HR,Finance,1,Hybrid,60,6,High,Anxiety,Unsatisfied,3,None,Good,South America
23,Prefer not to say,Data Scientist,Healthcare,17,Hybrid,38,10,Low,Anxiety,Unsatisfied,4,None,Poor,South America
34,Female,HR,Consulting,4,Onsite,23,9,Medium,Depression,Satisfied,1,Daily,Poor,South America
42,Female,Designer,Healthcare,16,Hybrid,32,15,High,Depression,Neutral,3,None,Good,South America
34,Non-binary,Data Scientist,Healthcare,13,Hybrid,31,9,Medium,None,Unsatisfied,5,None,Average,South America
35,Prefer not to say,Project Manager,Consulting,7,Remote,57,7,High,Burnout,Neutral,5,Weekly,Poor,South America
45,Male,Data Scientist,Manufacturing,6,Hybrid,54,6,High,None,Neutral,1,Weekly,Poor,South America
47,Prefer not to say,Designer,Finance,5,Onsite,52,4,High,Depression,Neutral,5,Daily,Poor,South America
45,Male,Sales,Education,1,Onsite,53,15,Medium,None,Unsatisfied,5,Daily,Good,South America
54,Non-binary,Designer,Healthcare,2,Remote,44,2,Low,Burnout,Neutral,5,Weekly,Good,South America
45,Male,Sales,Education,26,Hybrid,31,0,High,Depression,Unsatisfied,2,Daily,Good,South America
41,Non-binary,Designer,Healthcare,2,Remote,54,12,High,Burnout,Neutral,5,Weekly,Average,South America
27,Prefer not to say,Designer,Retail,13,Hybrid,20,1,High,Depression,Unsatisfied,4,Daily,Average,South America
44,Male,Data Scientist,IT,29,Onsite,40,5,Medium,Anxiety,Neutral,3,Weekly,Poor,South America
56,Male,Software Engineer,Education,3,Remote,27,9,High,Depression,Satisfied,4,Daily,Poor,South America
42,Non-binary,Project Manager,Finance,2,Remote,47,1,Medium,None,Satisfied,1,Daily,Average,South America
47,Prefer not to say,Sales,Retail,12,Hybrid,20,13,Medium,Burnout,Satisfied,5,Weekly,Good,South America
37,Male,Software Engineer,Education,3,Onsite,48,0,High,Depression,Satisfied,5,Weekly,Poor,South America
43,Female,Data Scientist,Education,14,Hybrid,45,8,High,Anxiety,Neutral,5,None,Good,South America
27,Male,HR,IT,16,Remote,46,10,Medium,Burnout,Satisfied,3,Weekly,Poor,South America
28,Female,Marketing,IT,9,Remote,59,10,Low,None,Satisfied,3,None,Poor,South America
45,Female,Sales,Manufacturing,1,Remote,52,0,High,None,Unsatisfied,3,Weekly,Good,South America
25,Prefer not to say,Project Manager,Consulting,10,Onsite,39,12,High,Burnout,Neutral,3,Weekly,Good,South America
49,Female,Software Engineer,IT,20,Onsite,39,10,Low,Burnout,Unsatisfied,1,Weekly,Poor,South America
29,Non-binary,HR,Consulting,7,Hybrid,57,8,High,Burnout,Satisfied,1,None,Good,South America
39,Prefer not to say,Designer,Manufacturing,16,Hybrid,35,1,Medium,Depression,Unsatisfied,1,None,Average,South America
56,Female,Designer,Education,7,Remote,53,12,Medium,Burnout,Unsatisfied,2,Daily,Average,South America
33,Female,Project Manager,Consulting,30,Hybrid,53,14,Medium,Depression,Unsatisfied,4,Daily,Poor,South America
43,Male,Marketing,Finance,27,Hybrid,60,6,High,Depression,Neutral,2,None,Average,South America
30,Female,Software Engineer,Retail,28,Hybrid,35,3,Medium,Anxiety,Satisfied,4,Daily,Average,South America
45,Male,Marketing,Finance,23,Hybrid,43,5,High,None,Neutral,5,Weekly,Average,South America
51,Prefer not to say,HR,Education,1,Remote,57,0,Low,Depression,Unsatisfied,4,None,Poor,South America
29,Male,Designer,Education,16,Hybrid,31,14,Low,Depression,Satisfied,2,None,Average,South America
57,Female,HR,Manufacturing,9,Remote,32,11,Medium,Burnout,Unsatisfied,1,Daily,Good,South America
50,Male,Sales,Consulting,24,Onsite,34,15,Low,Anxiety,Neutral,1,Weekly,Average,South America
57,Prefer not to say,Marketing,IT,30,Onsite,26,15,Medium,Burnout,Unsatisfied,1,Weekly,Average,South America
43,Prefer not to say,HR,Education,1,Onsite,23,14,Medium,Depression,Unsatisfied,3,None,Good,South America
49,Prefer not to say,Data Scientist,Healthcare,12,Onsite,30,6,Medium,Anxiety,Satisfied,4,None,Poor,South America
42,Female,HR,Retail,28,Remote,21,6,Low,Depression,Satisfied,4,Weekly,Average,South America
33,Male,Software Engineer,Consulting,10,Onsite,36,3,Medium,Depression,Neutral,5,None,Poor,South America
49,Prefer not to say,HR,Manufacturing,29,Remote,59,3,High,Depression,Neutral,1,None,Good,South America
54,Non-binary,Sales,IT,34,Remote,52,11,Medium,Depression,Unsatisfied,3,None,Average,South America
29,Prefer not to say,HR,Finance,32,Remote,21,2,High,None,Neutral,1,Daily,Poor,South America
58,Male,Data Scientist,IT,8,Onsite,43,2,High,None,Neutral,4,Daily,Good,South America
43,Non-binary,Software Engineer,Manufacturing,33,Hybrid,51,8,Medium,Burnout,Unsatisfied,5,None,Average,South America
56,Prefer not to say,Sales,Finance,5,Hybrid,36,0,High,Anxiety,Satisfied,5,Daily,Average,South America
25,Female,Project Manager,Finance,35,Hybrid,47,0,High,None,Unsatisfied,1,None,Average,South America
28,Non-binary,Project Manager,IT,2,Remote,50,0,Low,None,Neutral,1,None,Poor,South America
24,Non-binary,Software Engineer,Manufacturing,25,Hybrid,41,8,High,Anxiety,Neutral,1,Weekly,Poor,South America
45,Female,Project Manager,Consulting,32,Remote,54,3,Low,None,Unsatisfied,3,Daily,Average,South America
58,Prefer not to say,HR,Consulting,29,Onsite,23,7,High,Anxiety,Satisfied,5,None,Good,South America
60,Female,Project Manager,Manufacturing,25,Remote,34,1,High,Anxiety,Satisfied,3,Daily,Good,South America
51,Non-binary,Data Scientist,IT,10,Hybrid,24,5,Low,Depression,Neutral,5,None,Average,South America
55,Prefer not to say,Designer,Finance,23,Onsite,49,10,Low,Anxiety,Unsatisfied,2,Weekly,Poor,South America
58,Non-binary,Software Engineer,Education,3,Hybrid,48,3,Medium,Depression,Unsatisfied,2,None,Poor,South America
33,Male,Marketing,Consulting,1,Remote,24,13,High,Depression,Satisfied,1,None,Average,South America
24,Female,Designer,Education,18,Hybrid,33,2,Medium,Burnout,Unsatisfied,2,Daily,Good,South America
51,Female,Designer,Healthcare,8,Hybrid,47,1,High,Depression,Satisfied,3,Daily,Good,South America
45,Non-binary,Project Manager,IT,18,Onsite,22,7,Low,Anxiety,Unsatisfied,4,Weekly,Average,South America
35,Non-binary,Software Engineer,Finance,27,Remote,47,8,Low,Depression,Unsatisfied,2,Daily,Average,South America
53,Female,HR,Finance,35,Onsite,37,12,High,Anxiety,Satisfied,4,Weekly,Poor,South America
22,Female,Marketing,Finance,8,Onsite,51,7,Medium,Depression,Satisfied,1,Daily,Good,South America
45,Non-binary,Software Engineer,Healthcare,28,Onsite,60,9,Medium,None,Neutral,3,Weekly,Poor,South America
29,Male,HR,Consulting,31,Onsite,37,6,Low,Depression,Satisfied,3,Daily,Average,South America
32,Male,Designer,Consulting,26,Onsite,22,14,Medium,Burnout,Unsatisfied,4,None,Average,South America
27,Non-binary,Data Scientist,Education,9,Hybrid,57,14,High,Burnout,Neutral,3,Weekly,Good,South America
43,Non-binary,Sales,Manufacturing,7,Onsite,42,10,High,Depression,Satisfied,5,Daily,Average,South America
27,Female,Marketing,Finance,34,Remote,32,0,Low,Anxiety,Unsatisfied,1,None,Poor,South America
55,Non-binary,Software Engineer,Manufacturing,29,Hybrid,53,9,Low,Burnout,Satisfied,1,None,Good,South America
54,Non-binary,Sales,Retail,21,Hybrid,51,4,Low,Depression,Neutral,5,None,Good,South America
38,Non-binary,Sales,Retail,12,Hybrid,21,2,Medium,None,Satisfied,3,Weekly,Good,South America
56,Non-binary,HR,Healthcare,24,Hybrid,23,15,Low,Anxiety,Satisfied,2,Weekly,Good,South America
54,Non-binary,Data Scientist,Manufacturing,20,Remote,57,14,Medium,Anxiety,Unsatisfied,5,Daily,Average,South America
36,Prefer not to say,HR,Manufacturing,2,Remote,32,3,Medium,None,Unsatisfied,2,None,Average,South America
35,Prefer not to say,Designer,Manufacturing,35,Remote,59,14,Low,None,Unsatisfied,4,Weekly,Average,South America
48,Female,Sales,Consulting,10,Hybrid,55,6,Medium,None,Neutral,5,Weekly,Poor,South America
57,Prefer not to say,Software Engineer,Education,25,Onsite,31,14,High,Anxiety,Satisfied,4,Daily,Good,South America
41,Male,Project Manager,Manufacturing,23,Onsite,58,15,Low,Burnout,Unsatisfied,5,Weekly,Average,South America
51,Male,Project Manager,Education,35,Remote,55,2,Medium,None,Neutral,5,Weekly,Poor,South America
24,Non-binary,Designer,Manufacturing,20,Hybrid,27,15,Low,Anxiety,Neutral,4,Daily,Average,South America
37,Non-binary,Data Scientist,Retail,7,Remote,26,9,Medium,Depression,Neutral,5,Weekly,Average,South America
54,Prefer not to say,Sales,Manufacturing,10,Hybrid,29,14,Medium,Depression,Unsatisfied,3,Daily,Good,South America
39,Male,Project Manager,Education,6,Remote,26,0,High,Anxiety,Satisfied,2,None,Poor,South America
27,Female,Software Engineer,Finance,26,Remote,33,8,High,Depression,Unsatisfied,2,Daily,Poor,South America
22,Non-binary,HR,Manufacturing,10,Remote,53,1,Low,Burnout,Neutral,5,Weekly,Good,South America
59,Prefer not to say,HR,Education,29,Remote,38,8,High,Burnout,Unsatisfied,3,Daily,Good,South America
25,Female,Software Engineer,IT,24,Hybrid,32,12,Medium,Depression,Unsatisfied,4,Daily,Average,South America
59,Prefer not to say,HR,Finance,32,Onsite,43,15,High,Burnout,Unsatisfied,3,None,Poor,South America
25,Female,Sales,Retail,18,Onsite,55,15,High,Anxiety,Unsatisfied,2,None,Poor,South America
45,Non-binary,Data Scientist,IT,11,Remote,49,14,Low,Anxiety,Unsatisfied,4,None,Average,South America
23,Non-binary,HR,Healthcare,8,Remote,55,11,High,Burnout,Satisfied,3,Weekly,Good,South America
29,Non-binary,Designer,Education,26,Remote,34,0,High,None,Neutral,5,None,Poor,South America
32,Non-binary,Project Manager,Manufacturing,23,Remote,35,1,Low,None,Satisfied,2,None,Poor,South America
48,Male,Marketing,Healthcare,18,Onsite,53,10,Low,Burnout,Satisfied,4,None,Poor,South America
50,Non-binary,Sales,Manufacturing,1,Remote,23,13,High,None,Satisfied,3,Daily,Average,South America
51,Prefer not to say,Software Engineer,Retail,32,Hybrid,57,9,Low,None,Neutral,1,Weekly,Poor,South America
43,Non-binary,HR,Finance,19,Remote,33,6,Medium,None,Neutral,2,Daily,Average,South America
25,Female,HR,Manufacturing,33,Onsite,53,13,Low,Anxiety,Neutral,4,Daily,Poor,South America
59,Male,Software Engineer,Retail,24,Onsite,42,0,Medium,None,Satisfied,1,Weekly,Average,South America
45,Non-binary,Sales,IT,25,Onsite,50,4,High,Burnout,Neutral,4,None,Average,South America
44,Female,Data Scientist,Retail,9,Remote,27,5,Low,Anxiety,Neutral,1,Weekly,Good,South America
23,Male,Marketing,Healthcare,5,Hybrid,50,9,Medium,None,Unsatisfied,5,None,Poor,South America
40,Female,Project Manager,Consulting,1,Onsite,57,6,Medium,Burnout,Neutral,5,None,Good,South America
49,Female,Software Engineer,Healthcare,8,Hybrid,32,14,Medium,Depression,Unsatisfied,4,Daily,Poor,South America
47,Male,HR,Finance,3,Remote,28,12,Medium,Depression,Satisfied,2,None,Poor,South America
34,Prefer not to say,Marketing,Finance,33,Remote,30,5,Low,Burnout,Neutral,2,Daily,Good,South America
43,Male,Software Engineer,Manufacturing,21,Onsite,32,15,Low,Anxiety,Unsatisfied,1,Daily,Good,South America
43,Prefer not to say,Designer,Finance,29,Hybrid,35,8,High,Burnout,Satisfied,2,Weekly,Good,South America
34,Female,Designer,Retail,4,Onsite,57,8,Low,None,Neutral,2,Daily,Average,South America
46,Non-binary,Sales,Healthcare,3,Remote,24,2,High,Burnout,Neutral,3,None,Average,South America
27,Prefer not to say,Sales,Finance,7,Onsite,56,11,Medium,Anxiety,Unsatisfied,4,Weekly,Good,South America
39,Prefer not to say,Sales,Healthcare,20,Hybrid,31,1,High,Anxiety,Satisfied,1,Daily,Average,South America
44,Male,Sales,Finance,12,Remote,41,13,Low,Anxiety,Neutral,4,Daily,Good,South America
52,Male,HR,IT,34,Hybrid,34,4,Medium,Burnout,Unsatisfied,2,Daily,Good,South America
24,Non-binary,HR,Education,30,Onsite,54,9,Low,Burnout,Satisfied,1,None,Average,South America
36,Non-binary,HR,Manufacturing,26,Remote,24,13,Medium,Depression,Unsatisfied,1,Weekly,Good,South America
37,Male,HR,Healthcare,25,Onsite,37,1,Low,Anxiety,Satisfied,3,Daily,Average,South America
59,Non-binary,Project Manager,Finance,7,Onsite,33,3,High,Depression,Unsatisfied,3,Weekly,Poor,South America
39,Non-binary,Marketing,IT,24,Onsite,49,4,High,Depression,Neutral,2,None,Average,South America
43,Male,Marketing,Finance,30,Hybrid,54,2,Medium,None,Satisfied,1,Weekly,Average,South America
35,Non-binary,Marketing,Consulting,28,Onsite,20,3,Low,Depression,Satisfied,1,Daily,Good,South America
23,Non-binary,Marketing,Retail,9,Hybrid,31,1,High,Burnout,Satisfied,2,Weekly,Average,South America
55,Female,Designer,Finance,17,Onsite,60,3,High,Anxiety,Unsatisfied,5,Weekly,Average,South America
49,Prefer not to say,Designer,IT,17,Remote,20,4,Medium,Burnout,Unsatisfied,2,Daily,Good,South America
22,Male,Marketing,Retail,31,Hybrid,26,8,Medium,Depression,Neutral,4,Daily,Poor,South America
35,Non-binary,Software Engineer,Finance,6,Remote,43,2,High,Burnout,Satisfied,1,Weekly,Average,South America
34,Female,Project Manager,Retail,31,Hybrid,28,10,Medium,Burnout,Satisfied,3,None,Good,South America
23,Male,Data Scientist,Finance,24,Hybrid,49,12,Medium,Anxiety,Unsatisfied,4,None,Good,South America
50,Male,Marketing,Manufacturing,30,Onsite,27,12,Low,Burnout,Unsatisfied,3,Daily,Good,South America
41,Prefer not to say,HR,Consulting,21,Hybrid,35,6,High,Burnout,Neutral,4,Weekly,Poor,South America
27,Male,HR,Retail,25,Remote,45,15,High,Depression,Neutral,2,Daily,Average,South America
31,Prefer not to say,HR,Education,28,Remote,54,4,Low,Depression,Unsatisfied,3,Weekly,Poor,South America
53,Prefer not to say,Project Manager,Education,5,Onsite,57,14,High,Depression,Unsatisfied,2,Weekly,Good,South America
49,Female,Data Scientist,Manufacturing,6,Hybrid,54,3,High,Burnout,Satisfied,2,Daily,Average,South America
53,Male,Sales,Finance,12,Remote,30,8,Medium,Anxiety,Satisfied,4,Weekly,Poor,South America
31,Prefer not to say,Project Manager,Manufacturing,21,Remote,60,9,Low,Burnout,Satisfied,3,None,Good,South America
58,Non-binary,HR,Retail,20,Hybrid,48,6,Low,Burnout,Neutral,4,Daily,Poor,South America
26,Female,Software Engineer,Healthcare,16,Hybrid,40,13,Medium,None,Unsatisfied,1,None,Poor,South America
31,Female,Data Scientist,Finance,21,Onsite,35,15,Medium,None,Unsatisfied,3,Daily,Good,South America
56,Non-binary,Sales,Finance,4,Onsite,60,12,Low,Anxiety,Satisfied,3,Daily,Poor,South America
55,Male,Designer,Healthcare,19,Onsite,41,10,Medium,None,Satisfied,5,Weekly,Average,South America
51,Female,Marketing,Education,16,Hybrid,56,3,Low,None,Satisfied,1,Daily,Good,South America
34,Non-binary,HR,IT,20,Remote,42,1,Low,Depression,Satisfied,4,Weekly,Poor,South America
42,Prefer not to say,Designer,IT,32,Onsite,21,0,Low,None,Satisfied,4,Daily,Good,South America
57,Prefer not to say,HR,Healthcare,3,Onsite,52,3,Medium,Burnout,Neutral,3,Weekly,Good,South America
49,Female,Sales,Education,11,Remote,37,1,High,Anxiety,Neutral,3,Weekly,Average,South America
44,Male,Software Engineer,Retail,28,Remote,28,5,Medium,Anxiety,Unsatisfied,5,None,Average,South America
49,Prefer not to say,Designer,Retail,30,Onsite,28,10,Medium,Anxiety,Neutral,2,Daily,Average,South America
55,Male,HR,Manufacturing,22,Hybrid,39,8,High,Burnout,Unsatisfied,2,Weekly,Poor,South America
58,Non-binary,Designer,Healthcare,8,Onsite,44,3,Low,Depression,Unsatisfied,1,Weekly,Poor,South America
26,Prefer not to say,Project Manager,Finance,28,Onsite,50,14,Low,Anxiety,Satisfied,4,Weekly,Good,South America
50,Male,HR,Finance,31,Onsite,57,5,Medium,Burnout,Satisfied,5,Daily,Average,South America
28,Non-binary,Marketing,Consulting,17,Onsite,32,5,Medium,Anxiety,Neutral,2,None,Poor,South America
38,Non-binary,Software Engineer,Consulting,32,Onsite,20,3,Medium,Anxiety,Unsatisfied,3,None,Poor,South America
22,Female,Data Scientist,Retail,6,Remote,28,13,Low,Depression,Unsatisfied,1,None,Poor,South America
58,Male,Project Manager,Education,30,Onsite,36,0,Medium,None,Satisfied,4,None,Average,South America
32,Prefer not to say,Sales,IT,25,Hybrid,56,11,High,Burnout,Neutral,5,Daily,Average,South America
55,Male,Project Manager,Retail,4,Onsite,37,8,Medium,Depression,Unsatisfied,3,Daily,Good,South America
55,Non-binary,Project Manager,Healthcare,35,Hybrid,38,9,Medium,Burnout,Unsatisfied,4,Daily,Poor,South America
58,Prefer not to say,Sales,Manufacturing,26,Hybrid,54,15,High,None,Unsatisfied,3,None,Poor,South America
46,Non-binary,Sales,Manufacturing,20,Remote,41,8,Medium,None,Neutral,1,Daily,Average,South America
60,Male,Data Scientist,Retail,11,Onsite,26,9,High,Burnout,Neutral,3,Weekly,Poor,South America
30,Male,Sales,Healthcare,27,Remote,58,4,Low,Depression,Neutral,3,None,Good,South America
43,Male,Marketing,Retail,26,Hybrid,50,11,High,None,Neutral,5,Daily,Good,South America
26,Male,Marketing,IT,3,Hybrid,28,13,Low,Burnout,Unsatisfied,2,Weekly,Poor,South America
23,Non-binary,Marketing,Manufacturing,34,Hybrid,44,3,High,Anxiety,Satisfied,3,None,Average,South America
56,Male,Software Engineer,IT,30,Remote,60,3,Low,None,Satisfied,2,None,Good,South America
27,Male,Software Engineer,Finance,31,Onsite,60,7,High,Depression,Unsatisfied,5,Weekly,Average,South America
50,Prefer not to say,Project Manager,Consulting,29,Hybrid,33,12,Low,None,Neutral,3,None,Average,South America
47,Male,Designer,Education,29,Onsite,43,1,High,Depression,Unsatisfied,4,Daily,Average,South America
25,Female,Marketing,Retail,21,Hybrid,45,5,High,Anxiety,Satisfied,2,Weekly,Average,South America
23,Female,Project Manager,Finance,31,Hybrid,51,7,High,None,Unsatisfied,1,None,Good,South America
49,Non-binary,Designer,Healthcare,33,Remote,44,11,High,None,Unsatisfied,5,Daily,Poor,South America
31,Prefer not to say,Marketing,IT,21,Onsite,22,14,High,Burnout,Neutral,4,Daily,Good,South America
26,Non-binary,Software Engineer,IT,2,Hybrid,56,9,Low,Burnout,Unsatisfied,3,None,Good,South America
50,Non-binary,Project Manager,Consulting,5,Remote,23,0,Medium,Anxiety,Unsatisfied,4,Daily,Poor,South America
48,Male,Data Scientist,Healthcare,24,Remote,29,1,Low,Anxiety,Neutral,1,None,Good,South America
31,Prefer not to say,Sales,Healthcare,12,Hybrid,29,9,High,None,Neutral,4,Weekly,Good,South America
42,Male,Marketing,Finance,18,Remote,20,2,Low,Burnout,Unsatisfied,4,None,Average,South America
52,Prefer not to say,Data Scientist,Consulting,22,Onsite,56,2,Low,Depression,Unsatisfied,2,Weekly,Good,South America
30,Female,Marketing,Healthcare,16,Onsite,30,12,High,Depression,Satisfied,1,None,Average,South America
28,Male,Project Manager,IT,18,Onsite,32,10,Medium,Burnout,Unsatisfied,4,None,Good,South America
27,Prefer not to say,Software Engineer,IT,28,Onsite,54,12,Medium,Depression,Satisfied,4,None,Good,South America
22,Female,Data Scientist,Retail,30,Hybrid,60,3,High,Burnout,Neutral,3,None,Good,South America
33,Male,Designer,Finance,20,Onsite,44,6,Medium,Burnout,Satisfied,3,None,Poor,South America
44,Non-binary,Data Scientist,Retail,9,Remote,49,6,Medium,Burnout,Neutral,5,None,Good,South America
53,Non-binary,Designer,Manufacturing,5,Remote,38,2,Low,Burnout,Satisfied,2,Weekly,Poor,South America
26,Prefer not to say,Sales,Healthcare,6,Remote,60,8,High,Anxiety,Unsatisfied,4,Weekly,Average,South America
47,Male,Data Scientist,Retail,20,Hybrid,34,5,High,Depression,Neutral,1,None,Poor,South America
27,Prefer not to say,HR,IT,23,Onsite,25,10,High,Depression,Neutral,2,None,Poor,South America
60,Non-binary,Project Manager,Education,15,Onsite,47,4,Low,Burnout,Satisfied,1,Daily,Poor,South America
28,Male,Sales,Finance,15,Hybrid,52,5,High,Anxiety,Neutral,1,Daily,Good,South America
54,Non-binary,Sales,Healthcare,1,Hybrid,56,14,Low,Depression,Satisfied,3,Weekly,Good,South America
55,Prefer not to say,Software Engineer,Consulting,25,Remote,59,12,Low,Burnout,Neutral,1,None,Good,South America
49,Male,Project Manager,Healthcare,5,Onsite,40,5,Low,None,Satisfied,3,Weekly,Average,South America
54,Prefer not to say,HR,Consulting,10,Hybrid,43,2,Low,Anxiety,Neutral,4,None,Average,South America
41,Male,Marketing,IT,31,Remote,20,1,Low,Anxiety,Neutral,4,Weekly,Average,South America
34,Male,Marketing,Healthcare,35,Hybrid,40,4,High,Anxiety,Neutral,4,None,Average,South America
48,Prefer not to say,Data Scientist,Consulting,3,Remote,58,11,Low,Anxiety,Unsatisfied,4,Weekly,Poor,South America
51,Female,Marketing,Healthcare,14,Onsite,49,11,Medium,Depression,Satisfied,5,Weekly,Poor,South America
32,Prefer not to say,Software Engineer,Retail,9,Onsite,34,15,Medium,None,Unsatisfied,1,Weekly,Average,South America
35,Female,Data Scientist,Consulting,34,Remote,48,7,Low,Anxiety,Neutral,4,Weekly,Good,South America
48,Prefer not to say,Sales,Manufacturing,13,Onsite,41,12,Low,Depression,Unsatisfied,3,Daily,Poor,South America
38,Prefer not to say,Data Scientist,IT,12,Hybrid,23,9,Low,None,Neutral,1,Weekly,Poor,South America
26,Prefer not to say,Sales,IT,2,Onsite,36,14,Low,Burnout,Satisfied,1,None,Average,South America
31,Female,HR,Education,32,Remote,20,8,High,Anxiety,Unsatisfied,1,None,Good,South America
47,Female,Data Scientist,Retail,26,Onsite,48,10,Low,None,Satisfied,2,Daily,Poor,South America
49,Prefer not to say,Sales,IT,7,Remote,36,5,High,Anxiety,Neutral,5,Weekly,Poor,South America
58,Non-binary,Software Engineer,Consulting,8,Remote,49,0,Low,None,Unsatisfied,4,Daily,Poor,South America
27,Non-binary,Designer,Retail,2,Onsite,24,0,Low,Depression,Neutral,3,Weekly,Poor,South America
55,Prefer not to say,Designer,Retail,25,Hybrid,22,8,Medium,Depression,Neutral,5,None,Average,South America
23,Female,HR,Manufacturing,14,Remote,39,12,Low,Burnout,Neutral,4,Weekly,Average,South America
38,Female,HR,IT,11,Hybrid,33,14,High,None,Neutral,1,Daily,Average,South America
