Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
23,Prefer not to say,Project Manager,Finance,35,Remote,55,15,Low,Anxiety,Unsatisfied,2,None,Poor,Oceania
44,Female,Project Manager,IT,6,Remote,27,15,Medium,Anxiety,Neutral,4,None,Average,Oceania
28,Prefer not to say,Software Engineer,Retail,24,Hybrid,60,11,Medium,None,Neutral,4,None,Good,Oceania
34,Prefer not to say,Project Manager,Manufacturing,28,Hybrid,21,3,Low,None,Satisfied,4,Daily,Good,Oceania
22,Female,Software Engineer,Consulting,25,Onsite,38,5,Medium,Depression,Neutral,4,Weekly,Poor,Oceania
48,Prefer not to say,Data Scientist,Education,22,Remote,39,15,High,Depression,Unsatisfied,1,None,Poor,Oceania
31,Prefer not to say,Marketing,Manufacturing,31,Onsite,47,5,Medium,None,Neutral,2,None,Average,Oceania
26,Male,Designer,Retail,17,Onsite,55,15,Medium,Burnout,Satisfied,3,None,Good,Oceania
43,Female,Data Scientist,Retail,32,Hybrid,34,13,Medium,None,Neutral,1,Weekly,Poor,Oceania
56,Prefer not to say,Data Scientist,Education,29,Onsite,53,5,High,None,Satisfied,5,None,Poor,Oceania
39,Prefer not to say,Project Manager,Manufacturing,3,Onsite,49,13,Medium,None,Neutral,1,Daily,Average,Oceania
49,Male,Data Scientist,Consulting,25,Remote,30,2,Low,Burnout,Satisfied,5,None,Average,Oceania
25,Female,Data Scientist,Retail,19,Remote,22,12,Medium,Depression,Unsatisfied,2,None,Average,Oceania
37,Female,Marketing,IT,25,Remote,35,6,High,Anxiety,Unsatisfied,4,None,Average,Oceania
41,Non-binary,Data Scientist,Healthcare,16,Onsite,22,14,Low,Anxiety,Neutral,3,Weekly,Poor,Oceania
58,Male,Sales,IT,22,Hybrid,60,15,High,Depression,Unsatisfied,2,None,Average,Oceania
23,Male,Data Scientist,Manufacturing,21,Onsite,38,10,Medium,None,Satisfied,5,None,Average,Oceania
22,Female,Data Scientist,Consulting,23,Onsite,56,4,Low,Burnout,Unsatisfied,4,Weekly,Poor,Oceania
47,Female,Software Engineer,Manufacturing,29,Hybrid,23,2,High,Anxiety,Neutral,1,Weekly,Average,Oceania
33,Female,Data Scientist,Finance,1,Onsite,47,12,Low,Depression,Neutral,2,None,Poor,Oceania
26,Male,Designer,Consulting,25,Onsite,42,12,High,Burnout,Satisfied,1,Weekly,Good,Oceania
41,Non-binary,Designer,Finance,18,Onsite,28,3,Low,Burnout,Neutral,2,Daily,Average,Oceania
37,Male,Sales,Finance,33,Hybrid,22,9,High,Depression,Satisfied,5,Daily,Average,Oceania
50,Non-binary,Marketing,Education,5,Hybrid,27,12,Low,Depression,Neutral,2,None,Good,Oceania
32,Non-binary,Designer,Education,28,Hybrid,23,9,Medium,Anxiety,Unsatisfied,1,Weekly,Poor,Oceania
34,Non-binary,Data Scientist,Finance,5,Remote,27,14,High,Burnout,Satisfied,3,Daily,Poor,Oceania
58,Male,Data Scientist,Education,21,Hybrid,51,7,High,Burnout,Satisfied,1,Weekly,Poor,Oceania
49,Male,Marketing,Retail,13,Hybrid,31,2,Medium,Anxiety,Satisfied,5,Weekly,Good,Oceania
34,Female,HR,Manufacturing,35,Remote,52,4,Medium,Anxiety,Unsatisfied,5,None,Poor,Oceania
33,Non-binary,Project Manager,Manufacturing,32,Remote,47,12,Medium,Burnout,Neutral,1,Daily,Average,Oceania
35,Non-binary,Sales,Consulting,10,Hybrid,59,2,High,None,Unsatisfied,1,None,Average,Oceania
23,Male,Software Engineer,Retail,15,Onsite,30,1,Medium,Depression,Satisfied,2,Weekly,Good,Oceania
24,Female,HR,Finance,23,Hybrid,50,14,Medium,None,Unsatisfied,2,None,Poor,Oceania
34,Male,Software Engineer,IT,19,Onsite,26,13,Medium,Depression,Neutral,3,Daily,Poor,Oceania
29,Prefer not to say,Project Manager,IT,28,Remote,32,7,High,Burnout,Unsatisfied,2,None,Good,Oceania
31,Female,Data Scientist,Manufacturing,27,Hybrid,46,6,Medium,Anxiety,Satisfied,4,None,Good,Oceania
44,Non-binary,HR,Healthcare,19,Hybrid,45,1,High,Burnout,Satisfied,2,Daily,Average,Oceania
32,Prefer not to say,Project Manager,Education,29,Onsite,55,4,Medium,Depression,Neutral,2,Weekly,Average,Oceania
22,Male,Project Manager,Manufacturing,9,Remote,42,11,High,Anxiety,Neutral,2,None,Poor,Oceania
54,Female,Project Manager,Education,34,Onsite,26,7,High,Anxiety,Neutral,2,None,Average,Oceania
51,Non-binary,Data Scientist,Retail,6,Onsite,47,10,High,Burnout,Neutral,1,Weekly,Good,Oceania
36,Female,Data Scientist,Healthcare,34,Hybrid,33,5,Low,Anxiety,Unsatisfied,5,Weekly,Average,Oceania
41,Female,Project Manager,IT,7,Onsite,47,0,Low,Burnout,Neutral,3,Daily,Average,Oceania
58,Male,HR,IT,28,Hybrid,59,7,Low,Burnout,Neutral,2,Daily,Average,Oceania
37,Male,Data Scientist,Finance,6,Hybrid,53,0,High,Anxiety,Unsatisfied,5,Weekly,Good,Oceania
54,Female,Sales,Consulting,28,Onsite,28,0,Low,None,Satisfied,1,None,Poor,Oceania
54,Prefer not to say,Sales,Retail,22,Onsite,50,3,Low,Anxiety,Neutral,1,None,Good,Oceania
38,Male,Designer,Education,15,Remote,54,4,High,Depression,Neutral,2,Weekly,Average,Oceania
22,Non-binary,Project Manager,Consulting,3,Hybrid,23,8,High,Burnout,Unsatisfied,4,None,Poor,Oceania
24,Prefer not to say,Software Engineer,Education,4,Onsite,42,5,High,Anxiety,Satisfied,1,None,Good,Oceania
27,Male,Software Engineer,Retail,15,Remote,60,6,Low,Burnout,Satisfied,3,None,Good,Oceania
57,Female,Software Engineer,IT,9,Remote,60,14,Medium,Burnout,Satisfied,4,Daily,Good,Oceania
58,Non-binary,HR,Education,28,Remote,23,8,Medium,Depression,Unsatisfied,4,Daily,Good,Oceania
52,Prefer not to say,Designer,Consulting,8,Hybrid,55,7,High,None,Satisfied,1,Daily,Poor,Oceania
23,Non-binary,HR,Retail,7,Onsite,56,4,Low,Burnout,Unsatisfied,1,Weekly,Poor,Oceania
31,Non-binary,Designer,Finance,31,Remote,42,8,Medium,Burnout,Satisfied,3,Daily,Average,Oceania
34,Non-binary,Sales,Healthcare,35,Onsite,53,3,High,None,Satisfied,5,None,Good,Oceania
58,Female,Designer,Education,31,Hybrid,24,12,Medium,Anxiety,Unsatisfied,3,Weekly,Poor,Oceania
44,Prefer not to say,Project Manager,Consulting,12,Remote,23,1,Medium,Depression,Satisfied,5,Weekly,Average,Oceania
50,Non-binary,Sales,IT,16,Remote,37,10,Medium,None,Neutral,2,Daily,Good,Oceania
48,Male,Sales,IT,28,Hybrid,27,10,High,None,Unsatisfied,1,Weekly,Good,Oceania
32,Male,Project Manager,IT,18,Onsite,30,2,Low,Anxiety,Neutral,3,Weekly,Average,Oceania
48,Non-binary,Marketing,Healthcare,18,Hybrid,22,8,Medium,Burnout,Satisfied,3,Daily,Good,Oceania
56,Prefer not to say,Project Manager,IT,21,Hybrid,32,15,Medium,Burnout,Satisfied,3,Daily,Poor,Oceania
51,Non-binary,Designer,Healthcare,22,Hybrid,52,3,Low,None,Satisfied,5,Daily,Poor,Oceania
39,Male,Designer,Finance,12,Hybrid,30,13,High,Burnout,Neutral,4,Daily,Poor,Oceania
53,Non-binary,Data Scientist,Education,6,Onsite,40,0,Low,Anxiety,Satisfied,2,None,Poor,Oceania
31,Non-binary,Project Manager,Education,20,Remote,40,2,High,Burnout,Satisfied,1,Weekly,Poor,Oceania
46,Non-binary,Designer,Finance,22,Hybrid,24,13,Low,None,Neutral,2,Daily,Poor,Oceania
59,Female,Designer,Manufacturing,5,Onsite,56,4,Low,Depression,Satisfied,1,Daily,Poor,Oceania
46,Female,Marketing,IT,33,Onsite,31,8,High,Burnout,Satisfied,3,Weekly,Poor,Oceania
48,Female,Marketing,Education,20,Onsite,50,9,Medium,Anxiety,Neutral,3,Daily,Average,Oceania
39,Non-binary,Project Manager,IT,1,Remote,23,2,Low,Depression,Unsatisfied,1,Weekly,Poor,Oceania
50,Prefer not to say,Data Scientist,Education,16,Hybrid,59,7,Low,Burnout,Neutral,3,Daily,Poor,Oceania
35,Non-binary,HR,Education,29,Onsite,42,11,Low,Depression,Satisfied,5,Daily,Average,Oceania
58,Prefer not to say,Sales,Manufacturing,19,Hybrid,30,6,Medium,Depression,Neutral,5,Daily,Poor,Oceania
51,Prefer not to say,Designer,Finance,23,Onsite,36,13,Medium,Burnout,Unsatisfied,3,Weekly,Poor,Oceania
60,Non-binary,Sales,Manufacturing,17,Hybrid,55,12,High,Depression,Unsatisfied,5,Daily,Poor,Oceania
50,Female,Project Manager,Healthcare,2,Onsite,53,3,High,Depression,Unsatisfied,4,None,Poor,Oceania
29,Male,Project Manager,Education,28,Hybrid,49,2,High,Anxiety,Neutral,2,Daily,Average,Oceania
40,Male,Project Manager,Education,30,Remote,44,9,Medium,Burnout,Neutral,2,None,Good,Oceania
22,Non-binary,Designer,Finance,17,Onsite,33,12,High,Depression,Satisfied,5,Daily,Average,Oceania
60,Non-binary,HR,Finance,22,Onsite,39,2,High,Anxiety,Neutral,3,None,Average,Oceania
34,Non-binary,Project Manager,Manufacturing,3,Onsite,57,5,High,Depression,Satisfied,1,Daily,Good,Oceania
50,Male,Software Engineer,Consulting,1,Remote,45,3,Low,Burnout,Neutral,4,Weekly,Average,Oceania
56,Male,Sales,Finance,23,Onsite,47,6,Medium,Depression,Unsatisfied,2,Weekly,Poor,Oceania
46,Non-binary,Sales,Consulting,8,Onsite,30,7,Medium,Depression,Neutral,4,None,Good,Oceania
32,Prefer not to say,Designer,Consulting,24,Hybrid,53,8,Medium,None,Neutral,4,Weekly,Poor,Oceania
33,Non-binary,Project Manager,Manufacturing,12,Onsite,35,5,Low,Anxiety,Satisfied,2,Weekly,Average,Oceania
42,Prefer not to say,Sales,Retail,19,Onsite,21,4,Low,Depression,Neutral,2,Daily,Good,Oceania
51,Female,HR,Manufacturing,29,Onsite,48,14,High,Burnout,Neutral,4,None,Poor,Oceania
27,Male,Sales,Retail,33,Hybrid,43,7,Medium,Depression,Unsatisfied,2,None,Poor,Oceania
40,Non-binary,Data Scientist,Finance,27,Hybrid,47,11,High,Burnout,Neutral,5,None,Good,Oceania
50,Female,Marketing,IT,4,Onsite,46,12,Medium,Anxiety,Satisfied,1,Daily,Average,Oceania
52,Prefer not to say,Data Scientist,Healthcare,3,Remote,41,12,Low,Anxiety,Unsatisfied,4,None,Poor,Oceania
43,Female,Data Scientist,Education,11,Remote,52,5,Medium,Anxiety,Unsatisfied,5,Daily,Poor,Oceania
55,Male,Software Engineer,Finance,27,Hybrid,52,6,Medium,None,Satisfied,1,Daily,Good,Oceania
39,Prefer not to say,Marketing,Retail,15,Hybrid,43,1,Low,None,Neutral,2,Weekly,Good,Oceania
31,Female,HR,Manufacturing,34,Remote,47,2,High,Burnout,Satisfied,4,Daily,Average,Oceania
57,Female,Designer,Healthcare,19,Hybrid,45,11,Medium,Burnout,Unsatisfied,1,Weekly,Good,Oceania
36,Female,Designer,Consulting,28,Onsite,55,8,Medium,Depression,Satisfied,4,Weekly,Good,Oceania
57,Female,Project Manager,Retail,24,Hybrid,30,9,High,Depression,Neutral,1,None,Average,Oceania
40,Prefer not to say,Marketing,Healthcare,32,Onsite,46,10,Low,None,Unsatisfied,1,None,Average,Oceania
23,Prefer not to say,Software Engineer,Education,9,Onsite,36,0,High,Anxiety,Satisfied,1,Weekly,Average,Oceania
41,Non-binary,Data Scientist,Finance,31,Remote,30,1,Medium,Burnout,Neutral,2,Weekly,Good,Oceania
51,Female,Software Engineer,Healthcare,10,Hybrid,59,4,Low,Depression,Unsatisfied,4,Daily,Good,Oceania
44,Female,Marketing,Healthcare,23,Hybrid,33,1,High,Anxiety,Unsatisfied,2,Daily,Good,Oceania
59,Non-binary,Designer,Healthcare,12,Hybrid,37,2,High,Depression,Unsatisfied,4,Weekly,Poor,Oceania
60,Prefer not to say,Designer,Consulting,23,Onsite,28,9,Low,None,Unsatisfied,3,Weekly,Poor,Oceania
31,Prefer not to say,Marketing,Consulting,13,Remote,24,10,Low,None,Neutral,3,Weekly,Average,Oceania
49,Female,Marketing,Finance,6,Onsite,34,9,High,Depression,Neutral,5,None,Poor,Oceania
52,Female,Project Manager,Retail,14,Hybrid,21,6,Medium,Anxiety,Satisfied,4,None,Average,Oceania
59,Male,Marketing,Finance,31,Remote,35,1,High,Burnout,Neutral,4,None,Poor,Oceania
26,Male,Sales,IT,9,Onsite,52,11,Low,Anxiety,Satisfied,1,Weekly,Good,Oceania
32,Male,Marketing,Education,15,Onsite,41,9,High,None,Neutral,1,Daily,Good,Oceania
36,Prefer not to say,Marketing,Finance,4,Hybrid,41,14,High,Anxiety,Neutral,5,Weekly,Average,Oceania
42,Male,Software Engineer,Healthcare,34,Remote,49,14,High,Burnout,Satisfied,5,Weekly,Poor,Oceania
44,Female,Sales,Retail,12,Onsite,28,10,High,Depression,Neutral,3,Weekly,Good,Oceania
57,Male,Software Engineer,Retail,17,Hybrid,20,14,Low,Depression,Satisfied,3,Daily,Poor,Oceania
47,Prefer not to say,Designer,Consulting,22,Onsite,43,5,Low,Depression,Unsatisfied,4,None,Poor,Oceania
45,Non-binary,Sales,IT,9,Hybrid,45,9,Low,None,Satisfied,3,Weekly,Poor,Oceania
31,Female,HR,Retail,32,Onsite,36,7,High,Burnout,Neutral,4,Daily,Average,Oceania
48,Non-binary,Project Manager,Manufacturing,14,Hybrid,33,1,High,Depression,Neutral,3,Daily,Good,Oceania
49,Non-binary,Sales,IT,5,Onsite,44,7,Low,Depression,Satisfied,2,None,Poor,Oceania
51,Female,Data Scientist,Consulting,14,Remote,53,3,Medium,Burnout,Satisfied,1,Weekly,Good,Oceania
59,Non-binary,Marketing,Healthcare,9,Onsite,27,7,Medium,Burnout,Neutral,5,None,Good,Oceania
40,Male,Marketing,Finance,16,Onsite,42,1,Medium,Depression,Neutral,3,Weekly,Poor,Oceania
36,Non-binary,HR,Education,22,Remote,27,5,Low,Burnout,Satisfied,3,None,Poor,Oceania
49,Female,Software Engineer,Retail,33,Remote,53,8,Low,None,Neutral,3,None,Poor,Oceania
51,Female,HR,Consulting,9,Hybrid,41,11,Medium,None,Neutral,5,None,Good,Oceania
29,Female,HR,Consulting,18,Remote,51,9,Low,Depression,Unsatisfied,5,Daily,Good,Oceania
36,Female,Designer,Healthcare,15,Hybrid,36,12,Medium,Depression,Neutral,3,None,Good,Oceania
25,Prefer not to say,Marketing,IT,4,Onsite,26,14,Medium,Depression,Satisfied,4,Daily,Good,Oceania
34,Non-binary,Marketing,Retail,12,Onsite,39,10,High,None,Satisfied,4,Daily,Poor,Oceania
26,Prefer not to say,Data Scientist,IT,15,Remote,54,4,Low,Anxiety,Neutral,3,Daily,Good,Oceania
53,Male,Project Manager,Consulting,31,Onsite,51,7,Medium,Depression,Satisfied,4,Weekly,Average,Oceania
36,Prefer not to say,HR,Healthcare,8,Remote,37,10,High,None,Unsatisfied,2,Weekly,Poor,Oceania
44,Female,HR,Healthcare,4,Onsite,46,11,High,Burnout,Unsatisfied,4,Daily,Good,Oceania
32,Female,Software Engineer,Manufacturing,30,Remote,44,2,Medium,None,Neutral,3,Daily,Good,Oceania
50,Male,Marketing,Healthcare,13,Remote,40,11,Medium,Burnout,Satisfied,3,None,Average,Oceania
23,Prefer not to say,Project Manager,Manufacturing,22,Onsite,29,10,Low,Anxiety,Satisfied,1,Daily,Good,Oceania
37,Female,Marketing,Manufacturing,22,Remote,56,4,Medium,None,Unsatisfied,3,Daily,Average,Oceania
27,Prefer not to say,Designer,Education,32,Onsite,40,3,Low,None,Unsatisfied,5,None,Poor,Oceania
43,Male,Sales,Retail,30,Onsite,41,14,Low,Depression,Unsatisfied,5,Daily,Good,Oceania
51,Non-binary,Sales,Manufacturing,20,Remote,50,8,Medium,Anxiety,Unsatisfied,2,Weekly,Good,Oceania
48,Non-binary,Sales,Finance,26,Hybrid,46,9,Low,Depression,Unsatisfied,5,None,Average,Oceania
39,Male,Data Scientist,Consulting,12,Onsite,36,13,Medium,Anxiety,Satisfied,5,None,Poor,Oceania
60,Non-binary,Designer,IT,35,Onsite,37,2,Low,Burnout,Unsatisfied,5,Daily,Good,Oceania
57,Prefer not to say,Marketing,Finance,23,Onsite,51,9,Medium,Anxiety,Satisfied,2,None,Poor,Oceania
46,Male,Marketing,Education,20,Onsite,60,1,Medium,None,Unsatisfied,2,Daily,Average,Oceania
44,Female,Marketing,IT,29,Remote,37,11,Low,Burnout,Neutral,5,Weekly,Good,Oceania
58,Prefer not to say,Marketing,Education,3,Hybrid,32,15,Low,Anxiety,Satisfied,5,Daily,Average,Oceania
24,Non-binary,Designer,Education,6,Hybrid,38,0,Medium,Anxiety,Unsatisfied,2,Daily,Good,Oceania
51,Non-binary,Data Scientist,Retail,8,Onsite,50,12,Medium,Depression,Neutral,5,Daily,Poor,Oceania
41,Prefer not to say,Marketing,Finance,13,Remote,43,2,Low,None,Satisfied,5,Weekly,Good,Oceania
44,Prefer not to say,Data Scientist,IT,32,Hybrid,32,1,High,None,Unsatisfied,4,Weekly,Good,Oceania
28,Female,Marketing,IT,3,Onsite,27,7,High,Anxiety,Satisfied,1,Weekly,Good,Oceania
27,Non-binary,Sales,Consulting,28,Remote,58,14,High,Burnout,Satisfied,3,None,Poor,Oceania
48,Female,Marketing,Healthcare,29,Onsite,24,5,Medium,Burnout,Neutral,4,Weekly,Good,Oceania
45,Prefer not to say,Data Scientist,Finance,23,Hybrid,46,0,Low,Burnout,Satisfied,1,Daily,Poor,Oceania
29,Male,HR,Consulting,31,Hybrid,44,12,High,Burnout,Satisfied,1,None,Good,Oceania
31,Female,Sales,Healthcare,26,Remote,20,12,Low,Depression,Unsatisfied,5,Weekly,Average,Oceania
27,Male,Marketing,Consulting,1,Remote,41,4,Low,Depression,Satisfied,3,None,Average,Oceania
24,Non-binary,Data Scientist,Education,9,Hybrid,23,7,High,Anxiety,Satisfied,4,Weekly,Poor,Oceania
40,Female,Designer,IT,26,Onsite,40,9,Low,None,Unsatisfied,3,Weekly,Average,Oceania
37,Non-binary,Data Scientist,Manufacturing,21,Onsite,38,2,Medium,Anxiety,Unsatisfied,3,Daily,Poor,Oceania
37,Male,Data Scientist,IT,7,Remote,32,6,Medium,Anxiety,Unsatisfied,4,Weekly,Poor,Oceania
42,Non-binary,Designer,Manufacturing,7,Hybrid,39,13,Low,Anxiety,Unsatisfied,2,Daily,Average,Oceania
33,Female,Sales,Education,14,Hybrid,31,11,High,Anxiety,Neutral,5,None,Good,Oceania
53,Male,Marketing,IT,15,Remote,59,1,Medium,Anxiety,Neutral,1,Weekly,Average,Oceania
25,Prefer not to say,Designer,IT,6,Onsite,45,1,High,Burnout,Unsatisfied,2,None,Poor,Oceania
51,Male,HR,Finance,4,Onsite,31,14,Low,Burnout,Unsatisfied,5,None,Poor,Oceania
47,Non-binary,Sales,Finance,19,Onsite,58,15,Medium,Burnout,Satisfied,3,Weekly,Good,Oceania
34,Male,Project Manager,Finance,26,Onsite,38,10,Low,None,Neutral,5,Daily,Poor,Oceania
33,Female,Project Manager,Finance,23,Onsite,20,13,Low,Depression,Neutral,4,Weekly,Poor,Oceania
36,Non-binary,Sales,IT,10,Onsite,40,6,Low,Depression,Satisfied,1,None,Average,Oceania
30,Male,Sales,Manufacturing,19,Onsite,54,7,High,Anxiety,Neutral,2,Weekly,Average,Oceania
28,Non-binary,Marketing,IT,32,Hybrid,41,5,Medium,None,Satisfied,2,Daily,Poor,Oceania
44,Male,Sales,Manufacturing,34,Onsite,40,1,Low,Burnout,Satisfied,4,None,Good,Oceania
22,Non-binary,Software Engineer,Education,11,Remote,20,6,High,Burnout,Unsatisfied,4,None,Average,Oceania
24,Non-binary,Marketing,Manufacturing,15,Hybrid,25,13,Medium,Anxiety,Satisfied,1,None,Good,Oceania
50,Non-binary,Marketing,Finance,18,Hybrid,42,7,High,None,Neutral,3,None,Poor,Oceania
29,Non-binary,Designer,Education,33,Hybrid,42,12,Low,Depression,Unsatisfied,5,Weekly,Average,Oceania
52,Non-binary,HR,Consulting,22,Hybrid,23,5,High,None,Neutral,2,Weekly,Good,Oceania
50,Non-binary,Project Manager,Healthcare,19,Hybrid,52,10,High,Burnout,Neutral,3,Weekly,Poor,Oceania
33,Female,Software Engineer,Consulting,5,Remote,38,1,High,Depression,Satisfied,2,None,Poor,Oceania
57,Male,Designer,Retail,30,Onsite,43,1,High,Burnout,Unsatisfied,1,Daily,Average,Oceania
33,Female,HR,Consulting,31,Onsite,44,13,Low,None,Neutral,4,Daily,Poor,Oceania
45,Prefer not to say,Software Engineer,Healthcare,4,Hybrid,44,11,High,Depression,Satisfied,3,None,Good,Oceania
49,Female,Project Manager,Education,22,Hybrid,59,1,Medium,Depression,Satisfied,2,Daily,Good,Oceania
30,Male,Designer,IT,19,Remote,37,1,Medium,Depression,Neutral,4,Daily,Average,Oceania
56,Female,Project Manager,Manufacturing,35,Onsite,29,2,Medium,Burnout,Satisfied,5,None,Poor,Oceania
40,Female,Designer,IT,12,Hybrid,48,8,Low,Burnout,Neutral,1,Weekly,Poor,Oceania
35,Male,Sales,Retail,30,Onsite,37,10,High,None,Neutral,5,Daily,Good,Oceania
41,Prefer not to say,Data Scientist,Retail,10,Remote,46,8,High,None,Satisfied,2,Daily,Average,Oceania
58,Female,Designer,Manufacturing,2,Hybrid,30,1,Low,None,Satisfied,1,Daily,Average,Oceania
57,Female,Data Scientist,IT,21,Remote,20,11,Low,Burnout,Unsatisfied,3,Daily,Average,Oceania
27,Non-binary,Data Scientist,Finance,4,Remote,60,15,High,None,Satisfied,4,None,Good,Oceania
22,Non-binary,Data Scientist,Retail,1,Hybrid,33,8,Low,None,Unsatisfied,3,Daily,Good,Oceania
37,Female,HR,Manufacturing,34,Hybrid,31,13,High,Depression,Unsatisfied,2,Weekly,Good,Oceania
29,Male,HR,Manufacturing,25,Onsite,38,14,Low,Anxiety,Unsatisfied,4,Weekly,Good,Oceania
46,Prefer not to say,HR,Retail,22,Remote,28,2,Medium,Anxiety,Neutral,3,Weekly,Average,Oceania
38,Prefer not to say,Designer,Education,18,Hybrid,32,13,Low,None,Satisfied,3,Daily,Good,Oceania
58,Prefer not to say,Project Manager,Finance,2,Onsite,53,9,High,Depression,Satisfied,1,Weekly,Average,Oceania
43,Prefer not to say,Sales,Healthcare,12,Onsite,38,2,Low,Anxiety,Satisfied,3,Weekly,Average,Oceania
23,Prefer not to say,HR,Healthcare,28,Remote,45,1,Low,Depression,Unsatisfied,4,Weekly,Average,Oceania
59,Female,Designer,Consulting,6,Hybrid,37,5,Low,None,Satisfied,5,Weekly,Poor,Oceania
41,Prefer not to say,Designer,Healthcare,18,Hybrid,55,14,Low,Depression,Unsatisfied,2,None,Poor,Oceania
52,Prefer not to say,HR,Retail,16,Onsite,56,4,Low,Burnout,Neutral,4,None,Average,Oceania
37,Prefer not to say,Designer,Finance,21,Onsite,52,4,High,Depression,Satisfied,5,Weekly,Poor,Oceania
53,Prefer not to say,Project Manager,Retail,22,Onsite,20,10,Medium,None,Satisfied,3,Daily,Good,Oceania
26,Male,Marketing,IT,1,Onsite,27,3,Medium,Burnout,Unsatisfied,4,Daily,Average,Oceania
47,Female,Project Manager,Manufacturing,19,Remote,53,9,High,Anxiety,Neutral,2,Daily,Average,Oceania
53,Female,Marketing,Finance,10,Hybrid,57,8,High,Anxiety,Satisfied,1,None,Good,Oceania
23,Male,Sales,Consulting,20,Onsite,50,10,Medium,Depression,Unsatisfied,2,Daily,Good,Oceania
24,Male,Project Manager,Consulting,3,Hybrid,47,10,High,Depression,Unsatisfied,2,Daily,Good,Oceania
57,Non-binary,Marketing,IT,5,Remote,32,2,High,Anxiety,Neutral,4,Weekly,Poor,Oceania
46,Female,Marketing,Retail,29,Remote,22,8,Medium,None,Unsatisfied,1,Weekly,Poor,Oceania
38,Male,Marketing,Finance,27,Remote,58,9,Low,None,Satisfied,4,None,Good,Oceania
51,Non-binary,HR,Retail,19,Hybrid,49,15,Low,None,Satisfied,5,Weekly,Good,Oceania
45,Prefer not to say,Data Scientist,Retail,31,Onsite,28,12,High,Burnout,Unsatisfied,5,Weekly,Average,Oceania
37,Male,Data Scientist,Education,27,Hybrid,45,11,Low,Depression,Satisfied,2,None,Average,Oceania
38,Male,Marketing,Education,10,Hybrid,24,11,High,Anxiety,Neutral,2,None,Poor,Oceania
25,Female,Data Scientist,Education,34,Hybrid,52,11,High,Depression,Unsatisfied,1,Daily,Average,Oceania
43,Prefer not to say,Designer,IT,14,Onsite,46,15,High,Burnout,Satisfied,3,Weekly,Good,Oceania
58,Female,Data Scientist,IT,11,Hybrid,51,0,Low,Depression,Neutral,5,Daily,Good,Oceania
36,Prefer not to say,Marketing,Manufacturing,3,Hybrid,21,4,Medium,None,Neutral,5,Daily,Average,Oceania
32,Non-binary,Designer,Finance,7,Onsite,27,11,Low,Burnout,Neutral,2,Daily,Average,Oceania
40,Non-binary,Sales,Manufacturing,12,Remote,51,8,Medium,Depression,Unsatisfied,4,Weekly,Good,Oceania
59,Non-binary,Data Scientist,Education,6,Onsite,29,9,High,None,Unsatisfied,5,None,Average,Oceania
24,Non-binary,Sales,Consulting,18,Remote,53,11,High,Burnout,Satisfied,4,Daily,Poor,Oceania
49,Non-binary,Sales,Retail,21,Remote,46,2,High,Anxiety,Neutral,2,Daily,Average,Oceania
30,Female,Designer,Healthcare,12,Remote,52,15,Low,Burnout,Unsatisfied,2,Daily,Average,Oceania
44,Male,Sales,Consulting,31,Onsite,43,10,High,None,Neutral,3,Daily,Poor,Oceania
42,Female,Designer,Education,7,Onsite,49,14,Low,Depression,Unsatisfied,2,None,Good,Oceania
33,Non-binary,Software Engineer,Manufacturing,5,Hybrid,22,5,Low,None,Neutral,4,Weekly,Good,Oceania
27,Non-binary,Software Engineer,Healthcare,10,Onsite,59,4,Low,None,Unsatisfied,2,None,Poor,Oceania
33,Male,Marketing,Finance,1,Hybrid,25,14,Low,Anxiety,Unsatisfied,4,Daily,Average,Oceania
40,Prefer not to say,HR,Finance,33,Hybrid,44,10,Medium,Anxiety,Satisfied,2,Weekly,Good,Oceania
33,Female,Designer,Retail,4,Remote,20,10,High,Burnout,Neutral,4,Weekly,Poor,Oceania
53,Female,Sales,IT,25,Onsite,44,0,Low,None,Satisfied,3,Weekly,Good,Oceania
52,Female,Data Scientist,Retail,21,Hybrid,34,11,Medium,Anxiety,Satisfied,3,Weekly,Poor,Oceania
58,Male,Sales,IT,9,Onsite,29,14,Low,Depression,Satisfied,2,None,Poor,Oceania
43,Male,Software Engineer,Education,11,Hybrid,60,4,Low,Depression,Unsatisfied,3,None,Average,Oceania
59,Prefer not to say,Software Engineer,Retail,17,Remote,40,6,Medium,Depression,Satisfied,5,Daily,Poor,Oceania
47,Non-binary,Designer,Finance,12,Remote,36,5,High,Anxiety,Neutral,4,Weekly,Poor,Oceania
34,Prefer not to say,HR,Education,9,Remote,35,8,Medium,Anxiety,Satisfied,4,Daily,Poor,Oceania
39,Female,Sales,IT,20,Onsite,43,11,Low,Anxiety,Satisfied,4,Weekly,Poor,Oceania
59,Non-binary,Designer,Education,9,Hybrid,52,15,Medium,Anxiety,Neutral,1,Weekly,Good,Oceania
60,Non-binary,Designer,Healthcare,1,Hybrid,43,2,High,Burnout,Neutral,1,Weekly,Average,Oceania
23,Non-binary,Designer,Manufacturing,24,Hybrid,47,11,Low,Burnout,Unsatisfied,4,None,Average,Oceania
