Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
58,Non-binary,Marketing,Retail,6,Onsite,34,9,High,Burnout,Unsatisfied,5,Daily,Good,Asia
43,Female,Data Scientist,Finance,29,Remote,55,7,Medium,None,Neutral,4,Weekly,Average,North America
52,Male,Sales,Education,12,Remote,55,14,Medium,Depression,Neutral,5,None,Good,North America
35,Female,Software Engineer,Retail,16,Onsite,45,12,Medium,None,Unsatisfied,2,None,Good,Oceania
52,Male,Project Manager,IT,19,Onsite,20,3,Medium,Depression,Satisfied,4,Weekly,Good,North America
23,Male,HR,IT,34,Remote,59,12,Low,Depression,Satisfied,1,Daily,Average,North America
36,Prefer not to say,HR,IT,27,Remote,32,10,Medium,None,Unsatisfied,3,Weekly,Good,Oceania
31,Female,Sales,Manufacturing,15,Onsite,25,7,High,None,Unsatisfied,3,Weekly,Poor,Oceania
43,Male,Sales,Finance,18,Hybrid,30,15,Low,Burnout,Unsatisfied,1,Weekly,Poor,Europe
54,Male,HR,Manufacturing,11,Hybrid,33,10,Low,Burnout,Unsatisfied,2,Daily,Good,Africa
53,Female,Marketing,Consulting,18,Remote,58,13,Low,Depression,Satisfied,4,Daily,Average,North America
30,Non-binary,Software Engineer,IT,16,Remote,55,12,Medium,Depression,Satisfied,1,Weekly,Poor,North America
51,Prefer not to say,Designer,Retail,29,Onsite,58,2,High,Burnout,Neutral,3,Daily,Average,Asia
58,Male,Marketing,Healthcare,25,Onsite,34,4,Low,Anxiety,Unsatisfied,1,None,Poor,North America
51,Male,Software Engineer,IT,21,Onsite,36,15,Low,None,Satisfied,3,None,Average,Africa
32,Non-binary,Software Engineer,Finance,8,Onsite,42,2,Medium,Depression,Satisfied,5,Daily,Good,Europe
55,Non-binary,Marketing,Retail,2,Hybrid,22,15,Medium,None,Satisfied,2,Weekly,Good,Africa
36,Prefer not to say,HR,Education,33,Hybrid,52,3,Medium,Anxiety,Unsatisfied,5,None,Average,Europe
31,Non-binary,Software Engineer,Education,27,Onsite,53,6,High,Burnout,Unsatisfied,1,Weekly,Average,South America
27,Prefer not to say,Data Scientist,Healthcare,27,Hybrid,37,11,High,Anxiety,Unsatisfied,1,None,Poor,South America
31,Prefer not to say,Data Scientist,Manufacturing,29,Onsite,55,4,Low,Anxiety,Satisfied,1,Weekly,Poor,Europe
40,Female,Project Manager,Healthcare,12,Remote,42,4,High,Burnout,Neutral,4,Daily,Average,North America
28,Prefer not to say,Marketing,IT,33,Onsite,55,4,Medium,None,Unsatisfied,2,Weekly,Poor,Africa
58,Non-binary,Software Engineer,Manufacturing,24,Hybrid,42,13,Low,Burnout,Unsatisfied,4,None,Average,Africa
53,Non-binary,Software Engineer,Manufacturing,6,Hybrid,39,10,Low,Depression,Unsatisfied,3,None,Good,Oceania
34,Female,Designer,Consulting,21,Hybrid,54,3,High,Burnout,Neutral,5,Weekly,Poor,North America
47,Prefer not to say,Data Scientist,Education,15,Onsite,28,0,High,Anxiety,Satisfied,1,Daily,Poor,Oceania
41,Non-binary,Project Manager,IT,27,Onsite,44,13,Low,None,Neutral,5,None,Good,North America
48,Female,Data Scientist,Finance,20,Onsite,36,11,Low,Depression,Neutral,1,Weekly,Poor,North America
22,Prefer not to say,HR,Manufacturing,30,Remote,20,15,Low,Depression,Satisfied,5,None,Good,South America
30,Female,Sales,Manufacturing,34,Onsite,42,15,High,None,Satisfied,2,None,Good,North America
42,Prefer not to say,Marketing,IT,24,Remote,24,1,Medium,Burnout,Neutral,5,Daily,Poor,Africa
34,Female,HR,Education,2,Hybrid,48,7,Low,Depression,Satisfied,5,None,Good,Asia
34,Prefer not to say,Project Manager,IT,10,Hybrid,30,13,Low,Burnout,Satisfied,4,Weekly,Good,Oceania
41,Male,HR,Manufacturing,24,Onsite,27,5,Low,Anxiety,Satisfied,3,None,Poor,North America
41,Female,Sales,Consulting,11,Hybrid,24,5,Low,Burnout,Neutral,3,None,Poor,Africa
27,Prefer not to say,Designer,Healthcare,17,Remote,42,0,Low,None,Unsatisfied,2,Daily,Good,South America
27,Non-binary,Designer,IT,24,Remote,53,10,High,Depression,Unsatisfied,3,Daily,Average,Asia
22,Male,Sales,Retail,9,Hybrid,34,14,Medium,Anxiety,Neutral,4,Weekly,Good,Europe
27,Male,HR,Retail,4,Onsite,42,7,Low,Anxiety,Unsatisfied,1,Weekly,Average,South America
25,Non-binary,Data Scientist,Manufacturing,3,Hybrid,25,3,Medium,Depression,Neutral,3,Weekly,Good,Africa
46,Prefer not to say,Software Engineer,Consulting,6,Hybrid,30,15,Low,Anxiety,Satisfied,4,Weekly,Poor,Asia
30,Non-binary,Project Manager,Finance,16,Hybrid,27,9,Medium,Anxiety,Neutral,5,Weekly,Average,Asia
38,Non-binary,Project Manager,Retail,26,Hybrid,27,15,Low,Depression,Unsatisfied,3,Daily,Poor,North America
41,Prefer not to say,Project Manager,Manufacturing,3,Hybrid,56,5,Medium,None,Unsatisfied,2,None,Good,Oceania
46,Male,Marketing,Retail,20,Onsite,30,14,High,Anxiety,Neutral,4,None,Good,North America
58,Prefer not to say,Project Manager,Healthcare,31,Onsite,40,1,Medium,Burnout,Unsatisfied,2,Weekly,Average,South America
57,Prefer not to say,Sales,Retail,17,Hybrid,57,13,Low,Burnout,Neutral,5,Daily,Good,Oceania
35,Non-binary,HR,Retail,28,Remote,46,10,Low,Anxiety,Neutral,5,Weekly,Poor,Europe
30,Male,Data Scientist,Consulting,21,Remote,38,15,High,None,Neutral,2,Weekly,Good,Oceania
42,Male,Sales,Healthcare,3,Hybrid,47,5,Low,Anxiety,Neutral,4,Daily,Average,Europe
57,Male,Marketing,Finance,13,Remote,22,8,High,None,Neutral,1,Weekly,Average,South America
40,Non-binary,Project Manager,Manufacturing,4,Onsite,34,8,Low,Depression,Neutral,4,Daily,Poor,Oceania
33,Male,Data Scientist,Finance,35,Hybrid,46,2,Low,Burnout,Unsatisfied,5,None,Average,Oceania
31,Prefer not to say,Data Scientist,Healthcare,19,Onsite,28,0,Medium,Depression,Satisfied,1,None,Average,Africa
54,Non-binary,Software Engineer,Manufacturing,27,Onsite,35,1,Low,Anxiety,Unsatisfied,4,Daily,Average,Africa
25,Female,Designer,Retail,35,Hybrid,23,14,Medium,Depression,Satisfied,1,Daily,Average,Europe
46,Female,Marketing,IT,32,Onsite,36,7,High,Anxiety,Satisfied,3,Daily,Good,South America
44,Prefer not to say,Marketing,Retail,30,Hybrid,45,10,Low,Depression,Unsatisfied,3,Daily,Average,Oceania
25,Prefer not to say,Project Manager,Retail,17,Remote,39,9,High,None,Neutral,2,Weekly,Poor,Oceania
29,Non-binary,Designer,Education,28,Hybrid,55,7,Low,None,Neutral,2,Daily,Poor,Africa
43,Female,HR,Education,4,Remote,26,5,Low,None,Neutral,4,None,Good,North America
30,Male,Software Engineer,Consulting,34,Remote,51,6,Medium,None,Satisfied,3,Weekly,Average,Oceania
24,Non-binary,Data Scientist,Finance,13,Remote,20,4,Low,Burnout,Satisfied,2,Daily,Average,North America
32,Non-binary,HR,Education,18,Remote,46,12,Medium,None,Neutral,1,None,Good,Oceania
32,Female,Designer,Consulting,10,Onsite,31,0,Medium,Anxiety,Satisfied,1,Weekly,Good,Europe
52,Female,Sales,Consulting,5,Onsite,56,11,Medium,Depression,Neutral,5,Weekly,Poor,North America
28,Prefer not to say,Project Manager,Education,30,Hybrid,52,10,High,Anxiety,Neutral,1,Weekly,Good,South America
25,Female,Sales,Finance,35,Onsite,53,14,Medium,Depression,Satisfied,4,None,Good,South America
45,Female,Marketing,Retail,3,Hybrid,30,0,Low,None,Satisfied,5,None,Good,Oceania
46,Female,Marketing,Manufacturing,22,Onsite,56,13,Medium,None,Unsatisfied,4,Daily,Average,North America
58,Prefer not to say,Data Scientist,Finance,34,Onsite,20,15,Low,None,Unsatisfied,5,None,Good,Oceania
46,Prefer not to say,Software Engineer,Consulting,33,Remote,52,10,High,None,Unsatisfied,1,Daily,Good,Oceania
32,Non-binary,Sales,IT,4,Hybrid,38,5,High,Depression,Unsatisfied,2,Weekly,Good,Africa
46,Non-binary,HR,Consulting,21,Remote,36,10,Low,Anxiety,Unsatisfied,4,None,Average,Africa
45,Male,Designer,Education,1,Onsite,25,9,Low,None,Unsatisfied,2,Weekly,Poor,Africa
33,Non-binary,Designer,Education,30,Hybrid,46,8,Low,Depression,Neutral,4,Weekly,Average,South America
47,Male,Data Scientist,Healthcare,28,Hybrid,42,8,Medium,Depression,Unsatisfied,5,None,Poor,South America
23,Non-binary,Software Engineer,Education,26,Remote,32,9,High,Burnout,Satisfied,4,Weekly,Poor,Oceania
55,Female,Designer,Manufacturing,34,Hybrid,34,8,Medium,None,Satisfied,2,Weekly,Good,North America
24,Female,Marketing,Finance,5,Remote,35,1,Low,Anxiety,Neutral,1,Daily,Average,Africa
33,Female,Designer,Finance,24,Onsite,27,13,Medium,Depression,Neutral,4,None,Good,Asia
22,Male,Marketing,IT,27,Hybrid,43,7,High,Depression,Unsatisfied,2,Weekly,Average,North America
33,Prefer not to say,Data Scientist,Consulting,16,Hybrid,27,1,High,None,Neutral,3,None,Average,Asia
48,Non-binary,Sales,Education,13,Onsite,31,8,Medium,None,Neutral,1,None,Average,Asia
35,Female,Marketing,Education,25,Onsite,20,2,High,Burnout,Neutral,3,Weekly,Poor,Africa
26,Prefer not to say,HR,Retail,24,Hybrid,44,4,Medium,Burnout,Satisfied,3,Daily,Poor,Oceania
60,Prefer not to say,Project Manager,Retail,12,Remote,59,2,Medium,Burnout,Unsatisfied,4,Weekly,Average,Europe
23,Male,Data Scientist,Consulting,19,Onsite,53,3,Low,Anxiety,Satisfied,3,Weekly,Poor,Oceania
45,Non-binary,Software Engineer,Healthcare,25,Onsite,56,11,Low,Depression,Neutral,1,Daily,Good,Oceania
46,Male,Sales,Consulting,24,Onsite,37,6,Medium,Burnout,Unsatisfied,4,Weekly,Good,Africa
24,Female,Designer,IT,31,Remote,59,1,High,Burnout,Satisfied,1,None,Poor,South America
48,Non-binary,Designer,Education,2,Onsite,41,13,Medium,Anxiety,Unsatisfied,1,Weekly,Poor,Asia
55,Female,Sales,Retail,31,Hybrid,32,0,Low,Burnout,Neutral,3,Daily,Good,Africa
36,Prefer not to say,HR,Retail,28,Onsite,38,7,Low,Burnout,Unsatisfied,5,None,Poor,Asia
39,Prefer not to say,Sales,Healthcare,4,Onsite,42,15,Low,Burnout,Unsatisfied,2,Daily,Poor,Africa
24,Female,Software Engineer,Finance,10,Hybrid,45,7,High,Burnout,Unsatisfied,4,None,Poor,Oceania
48,Male,Sales,Manufacturing,26,Remote,36,4,Medium,Burnout,Unsatisfied,4,Daily,Poor,Asia
52,Female,Data Scientist,Retail,17,Remote,28,10,Low,Burnout,Satisfied,5,Weekly,Good,Oceania
36,Non-binary,Marketing,Healthcare,33,Remote,23,7,Low,Burnout,Unsatisfied,1,Weekly,Good,Europe
57,Female,Sales,Healthcare,17,Hybrid,40,11,Low,Burnout,Unsatisfied,3,None,Average,South America
27,Male,Marketing,Retail,16,Hybrid,40,11,Medium,None,Satisfied,1,Daily,Good,Africa
31,Non-binary,Data Scientist,Education,31,Onsite,24,5,Low,Depression,Satisfied,4,None,Good,Oceania
49,Male,Marketing,Education,34,Onsite,21,0,High,None,Neutral,5,Weekly,Poor,Africa
60,Prefer not to say,Sales,Finance,2,Onsite,34,3,High,Depression,Satisfied,2,Weekly,Average,South America
52,Male,Software Engineer,Healthcare,4,Remote,41,10,Medium,Depression,Neutral,4,Daily,Good,Europe
27,Female,Data Scientist,Healthcare,35,Hybrid,23,15,Medium,None,Unsatisfied,5,None,Average,South America
55,Male,Marketing,Healthcare,20,Onsite,47,15,High,Depression,Unsatisfied,3,Weekly,Good,Africa
33,Non-binary,Designer,IT,28,Onsite,45,14,Low,Burnout,Unsatisfied,1,Daily,Poor,South America
49,Prefer not to say,Project Manager,Finance,6,Hybrid,44,0,Medium,Depression,Unsatisfied,5,Daily,Poor,North America
32,Non-binary,HR,Healthcare,9,Onsite,50,5,Low,Burnout,Satisfied,2,Daily,Good,Africa
23,Non-binary,HR,Consulting,32,Onsite,36,11,Low,Burnout,Unsatisfied,1,Daily,Average,Oceania
35,Male,Sales,Healthcare,10,Remote,32,8,Medium,None,Neutral,3,Weekly,Poor,Europe
53,Non-binary,HR,Healthcare,19,Onsite,38,9,Medium,Depression,Unsatisfied,3,Weekly,Good,South America
37,Male,Marketing,Manufacturing,27,Remote,24,5,Low,None,Satisfied,1,Daily,Good,Asia
50,Non-binary,Sales,Consulting,23,Hybrid,26,1,High,Depression,Satisfied,1,Daily,Good,Africa
50,Prefer not to say,Sales,Healthcare,13,Hybrid,48,14,High,Burnout,Unsatisfied,3,None,Poor,Africa
50,Male,HR,Healthcare,18,Remote,56,2,Low,Anxiety,Unsatisfied,2,None,Good,Oceania
54,Female,Project Manager,Consulting,27,Remote,38,12,Low,Burnout,Neutral,5,None,Good,South America
47,Female,HR,Finance,26,Hybrid,47,6,Medium,Burnout,Neutral,3,Daily,Poor,Africa
30,Prefer not to say,Sales,Healthcare,29,Remote,51,13,Low,Anxiety,Unsatisfied,1,Weekly,Poor,Europe
22,Non-binary,Software Engineer,Manufacturing,14,Hybrid,39,15,Low,None,Satisfied,1,Daily,Good,Europe
31,Non-binary,Data Scientist,Manufacturing,22,Remote,52,6,Medium,Anxiety,Neutral,4,Weekly,Good,Asia
33,Female,Designer,Retail,33,Remote,46,0,High,Depression,Neutral,1,None,Average,North America
22,Male,Marketing,IT,30,Remote,20,10,Medium,None,Satisfied,1,None,Poor,Oceania
38,Female,Project Manager,Finance,22,Remote,23,13,Low,Burnout,Unsatisfied,3,Weekly,Good,Oceania
38,Male,HR,Consulting,21,Onsite,39,0,High,None,Unsatisfied,4,None,Average,Oceania
36,Female,HR,Retail,19,Hybrid,29,9,Medium,None,Neutral,4,Weekly,Poor,Asia
47,Male,Project Manager,Healthcare,7,Hybrid,49,8,High,Anxiety,Unsatisfied,5,Weekly,Average,Africa
37,Non-binary,Data Scientist,IT,26,Remote,27,7,High,None,Unsatisfied,5,None,Average,Africa
38,Non-binary,Project Manager,Consulting,16,Onsite,27,7,Medium,Depression,Satisfied,2,Daily,Average,Europe
39,Non-binary,Project Manager,Healthcare,3,Hybrid,26,8,High,None,Neutral,1,Daily,Good,Oceania
29,Male,Project Manager,Consulting,11,Onsite,39,12,Low,Anxiety,Satisfied,2,None,Poor,Oceania
38,Prefer not to say,Data Scientist,Manufacturing,26,Hybrid,55,2,High,Depression,Neutral,2,None,Average,Europe
40,Non-binary,Data Scientist,Healthcare,3,Remote,59,7,Medium,Depression,Unsatisfied,2,Weekly,Poor,Asia
31,Prefer not to say,Designer,Consulting,24,Onsite,49,9,Medium,None,Unsatisfied,3,None,Average,South America
33,Non-binary,Sales,Education,11,Onsite,38,8,High,Depression,Neutral,4,Weekly,Good,Africa
50,Male,Sales,Manufacturing,16,Remote,26,0,Medium,Burnout,Unsatisfied,4,Daily,Average,South America
59,Non-binary,Sales,Consulting,3,Remote,31,2,Low,Anxiety,Neutral,2,None,Good,Oceania
42,Female,Designer,Education,21,Remote,26,6,Medium,None,Unsatisfied,1,Weekly,Poor,Asia
29,Non-binary,Sales,Manufacturing,1,Onsite,32,9,High,Depression,Satisfied,2,None,Poor,South America
26,Female,Data Scientist,Consulting,7,Onsite,33,4,Medium,Burnout,Neutral,5,Daily,Poor,South America
47,Male,Sales,Consulting,34,Hybrid,44,6,Medium,Depression,Satisfied,5,Weekly,Average,Asia
40,Female,Data Scientist,Manufacturing,12,Onsite,37,5,Low,None,Unsatisfied,4,None,Average,Africa
57,Female,HR,Education,12,Onsite,20,1,High,None,Unsatisfied,4,None,Good,North America
56,Prefer not to say,HR,IT,9,Remote,34,7,Medium,Depression,Unsatisfied,2,None,Average,Asia
28,Prefer not to say,Data Scientist,IT,19,Remote,35,15,Medium,Burnout,Neutral,3,None,Poor,Oceania
52,Female,HR,Healthcare,33,Onsite,55,2,Low,None,Neutral,4,Daily,Good,South America
40,Male,Project Manager,Healthcare,9,Hybrid,22,3,Low,None,Unsatisfied,3,Weekly,Good,Europe
46,Male,Project Manager,Healthcare,26,Remote,41,6,Medium,None,Neutral,3,Daily,Average,Asia
53,Non-binary,Software Engineer,Consulting,6,Hybrid,41,2,Medium,None,Satisfied,1,None,Average,Africa
39,Male,Software Engineer,Finance,13,Onsite,48,13,Low,Depression,Unsatisfied,3,Daily,Poor,South America
51,Male,Software Engineer,Education,4,Onsite,56,9,Low,Burnout,Unsatisfied,1,Weekly,Good,North America
48,Female,Project Manager,Healthcare,33,Onsite,45,0,Low,Burnout,Neutral,2,Weekly,Poor,Asia
47,Male,Sales,Finance,30,Remote,53,2,Medium,None,Neutral,1,None,Average,North America
25,Non-binary,HR,IT,3,Onsite,28,2,Medium,Depression,Satisfied,5,Weekly,Good,South America
34,Non-binary,Project Manager,Consulting,21,Remote,32,6,Low,Depression,Satisfied,5,Daily,Good,Africa
32,Female,Marketing,Education,24,Onsite,55,14,Medium,Burnout,Neutral,5,Weekly,Average,Oceania
22,Non-binary,Sales,IT,24,Onsite,48,1,Low,None,Satisfied,5,None,Poor,Africa
47,Female,Project Manager,Finance,30,Hybrid,57,10,Low,Depression,Unsatisfied,1,None,Poor,South America
52,Female,Designer,Retail,17,Hybrid,37,10,High,Burnout,Unsatisfied,1,Weekly,Average,South America
55,Male,Marketing,Retail,30,Remote,56,9,Medium,Anxiety,Neutral,3,None,Poor,South America
60,Male,Project Manager,Healthcare,21,Onsite,23,14,High,Burnout,Satisfied,5,Daily,Good,Asia
52,Female,Designer,IT,29,Onsite,49,2,Medium,Depression,Neutral,2,Weekly,Good,Europe
33,Prefer not to say,Marketing,Finance,29,Remote,25,15,High,Depression,Satisfied,4,None,Average,South America
30,Male,Designer,Retail,1,Remote,33,6,Low,Burnout,Unsatisfied,3,None,Average,North America
50,Non-binary,Marketing,Healthcare,1,Hybrid,31,2,High,Anxiety,Satisfied,2,None,Good,Asia
28,Male,Marketing,Education,12,Onsite,54,3,High,None,Satisfied,3,Daily,Average,Europe
32,Male,Data Scientist,IT,7,Onsite,57,8,Medium,Burnout,Neutral,1,None,Poor,Europe
31,Male,Software Engineer,Finance,28,Hybrid,42,1,High,Burnout,Neutral,5,Daily,Poor,Asia
60,Female,Software Engineer,IT,27,Onsite,49,2,Medium,Burnout,Unsatisfied,5,None,Poor,Europe
23,Female,Sales,Manufacturing,11,Onsite,33,7,Low,None,Unsatisfied,1,None,Average,Asia
24,Prefer not to say,Project Manager,Manufacturing,11,Remote,47,8,Low,Burnout,Satisfied,5,Daily,Good,North America
44,Male,Software Engineer,Consulting,34,Hybrid,56,7,Low,Depression,Satisfied,1,Weekly,Good,Asia
49,Non-binary,Sales,Finance,32,Remote,25,3,High,Burnout,Satisfied,3,Weekly,Good,Oceania
28,Male,Project Manager,Education,16,Remote,36,3,High,None,Satisfied,1,Daily,Good,South America
22,Female,Marketing,Consulting,3,Remote,26,3,Low,Depression,Unsatisfied,3,Daily,Poor,Oceania
48,Non-binary,Software Engineer,Manufacturing,16,Remote,56,10,High,Burnout,Neutral,5,None,Average,North America
56,Male,HR,IT,11,Hybrid,54,15,Low,None,Unsatisfied,4,Weekly,Poor,South America
54,Male,Sales,Consulting,8,Onsite,46,3,Low,None,Satisfied,4,None,Poor,Oceania
49,Female,Data Scientist,Consulting,3,Remote,36,10,Medium,Burnout,Unsatisfied,2,Weekly,Average,North America
27,Prefer not to say,Marketing,Retail,26,Onsite,45,3,Medium,Anxiety,Satisfied,2,None,Good,North America
31,Male,Designer,Finance,6,Remote,36,9,Low,None,Unsatisfied,1,None,Average,South America
26,Male,Data Scientist,Retail,20,Onsite,46,4,Low,Anxiety,Neutral,3,None,Good,Asia
33,Non-binary,Sales,Finance,17,Hybrid,47,0,High,Burnout,Unsatisfied,3,None,Good,Oceania
30,Prefer not to say,Software Engineer,Retail,13,Onsite,41,7,High,Depression,Neutral,1,Daily,Poor,Oceania
39,Female,Data Scientist,Education,18,Onsite,38,15,High,None,Satisfied,4,None,Average,Asia
42,Female,Data Scientist,Consulting,17,Onsite,60,2,Medium,Burnout,Satisfied,2,None,Poor,South America
27,Male,Project Manager,Healthcare,5,Onsite,48,1,Medium,None,Unsatisfied,3,Daily,Good,South America
24,Prefer not to say,Designer,Education,33,Remote,24,10,Medium,Anxiety,Satisfied,5,None,Poor,Asia
42,Non-binary,Data Scientist,Manufacturing,14,Onsite,57,6,Medium,Burnout,Neutral,3,None,Average,Europe
46,Male,Designer,IT,24,Onsite,30,0,Medium,Anxiety,Satisfied,2,None,Average,South America
57,Male,Data Scientist,Retail,11,Remote,42,14,High,Depression,Neutral,2,None,Poor,Africa
50,Female,Data Scientist,Retail,23,Onsite,51,11,High,Depression,Satisfied,1,None,Poor,Asia
31,Male,Designer,Healthcare,15,Onsite,28,11,High,Depression,Satisfied,4,Weekly,Poor,South America
56,Male,Software Engineer,Healthcare,15,Hybrid,60,14,Low,Depression,Unsatisfied,1,Daily,Good,North America
31,Female,Project Manager,Finance,15,Onsite,35,0,Medium,Anxiety,Neutral,2,Weekly,Poor,South America
27,Non-binary,Software Engineer,Healthcare,15,Onsite,59,12,Low,Depression,Neutral,5,None,Average,Africa
51,Prefer not to say,Project Manager,Manufacturing,25,Remote,58,1,Medium,Anxiety,Neutral,4,Weekly,Average,Asia
50,Non-binary,HR,Retail,28,Remote,22,4,Low,Burnout,Neutral,5,Weekly,Poor,South America
47,Female,Sales,Consulting,10,Remote,45,13,High,Anxiety,Neutral,5,Daily,Average,Europe
28,Prefer not to say,HR,Consulting,6,Hybrid,27,5,High,Burnout,Unsatisfied,5,Weekly,Average,Europe
25,Female,Designer,Consulting,20,Remote,35,1,High,Anxiety,Neutral,4,None,Average,North America
35,Female,Software Engineer,Healthcare,12,Onsite,41,13,Medium,None,Unsatisfied,3,Daily,Poor,South America
26,Female,Project Manager,Consulting,15,Remote,31,8,Medium,Anxiety,Unsatisfied,5,None,Poor,Europe
31,Female,HR,Retail,6,Hybrid,22,2,Medium,Burnout,Satisfied,5,Weekly,Poor,North America
56,Prefer not to say,Marketing,Finance,21,Remote,24,13,Medium,None,Satisfied,2,None,Good,South America
45,Non-binary,Data Scientist,Education,9,Hybrid,24,12,Low,Burnout,Satisfied,2,Weekly,Average,Asia
41,Female,Data Scientist,Finance,30,Hybrid,49,13,Low,Anxiety,Neutral,4,None,Good,Asia
30,Male,Project Manager,IT,25,Remote,52,3,Low,Burnout,Neutral,2,Daily,Poor,North America
23,Prefer not to say,Project Manager,Finance,35,Remote,55,15,Low,Anxiety,Unsatisfied,2,None,Poor,Oceania
34,Female,HR,Consulting,23,Hybrid,22,9,High,Burnout,Unsatisfied,5,None,Good,Asia
25,Male,Data Scientist,Retail,17,Remote,35,7,Medium,Depression,Unsatisfied,1,Daily,Good,North America
49,Female,Sales,IT,35,Hybrid,52,12,Medium,Depression,Neutral,2,Weekly,Good,Asia
33,Female,Software Engineer,Finance,26,Onsite,45,15,High,None,Satisfied,5,None,Good,Europe
59,Male,Data Scientist,Education,6,Hybrid,30,3,Low,Burnout,Satisfied,3,Weekly,Poor,South America
48,Male,HR,Retail,2,Onsite,56,5,High,Depression,Unsatisfied,3,Weekly,Poor,North America
54,Male,Data Scientist,Retail,7,Remote,21,2,High,Depression,Unsatisfied,1,None,Poor,Africa
54,Female,Project Manager,Manufacturing,29,Hybrid,56,0,High,Anxiety,Neutral,1,None,Average,Africa
27,Prefer not to say,Marketing,IT,4,Remote,26,1,Medium,Depression,Satisfied,3,Daily,Average,South America
51,Male,Data Scientist,Finance,2,Hybrid,25,9,Low,Burnout,Unsatisfied,5,Daily,Average,Asia
44,Female,Project Manager,IT,6,Remote,27,15,Medium,Anxiety,Neutral,4,None,Average,Oceania
28,Prefer not to say,Software Engineer,Retail,24,Hybrid,60,11,Medium,None,Neutral,4,None,Good,Oceania
34,Prefer not to say,Project Manager,Manufacturing,28,Hybrid,21,3,Low,None,Satisfied,4,Daily,Good,Oceania
53,Non-binary,Designer,Education,26,Onsite,25,10,Medium,Depression,Satisfied,2,Daily,Poor,North America
41,Prefer not to say,Data Scientist,Retail,30,Hybrid,52,1,Low,Burnout,Neutral,5,None,Good,North America
54,Prefer not to say,Project Manager,Finance,1,Remote,41,8,Medium,Anxiety,Neutral,1,None,Average,Asia
35,Prefer not to say,HR,IT,17,Remote,21,1,High,Burnout,Neutral,4,Weekly,Poor,South America
60,Prefer not to say,Project Manager,IT,10,Remote,56,2,Low,Depression,Unsatisfied,5,None,Poor,South America
54,Male,Data Scientist,Healthcare,22,Hybrid,38,6,Low,None,Unsatisfied,3,Weekly,Poor,South America
29,Male,Designer,Consulting,23,Remote,43,9,Low,Anxiety,Satisfied,5,Weekly,Good,South America
34,Male,Designer,Consulting,7,Hybrid,20,12,High,Depression,Unsatisfied,5,None,Poor,South America
52,Female,HR,Retail,7,Remote,52,7,Medium,Anxiety,Neutral,3,None,Average,Asia
25,Prefer not to say,Software Engineer,Retail,5,Remote,21,4,Medium,Burnout,Unsatisfied,5,Weekly,Good,Africa
58,Female,Sales,Retail,33,Remote,56,15,Medium,Depression,Satisfied,3,Weekly,Poor,Africa
22,Female,Software Engineer,Consulting,25,Onsite,38,5,Medium,Depression,Neutral,4,Weekly,Poor,Oceania
48,Prefer not to say,Data Scientist,Education,22,Remote,39,15,High,Depression,Unsatisfied,1,None,Poor,Oceania
31,Prefer not to say,Marketing,Manufacturing,31,Onsite,47,5,Medium,None,Neutral,2,None,Average,Oceania
33,Male,Project Manager,Finance,3,Remote,53,8,Low,Burnout,Unsatisfied,2,Weekly,Average,Africa
41,Non-binary,Data Scientist,Retail,26,Onsite,58,7,Medium,Burnout,Unsatisfied,4,Weekly,Average,Asia
26,Male,Designer,Retail,17,Onsite,55,15,Medium,Burnout,Satisfied,3,None,Good,Oceania
40,Female,Designer,Finance,12,Remote,54,13,High,None,Satisfied,3,Weekly,Good,North America
38,Non-binary,Software Engineer,Education,11,Onsite,60,13,Medium,Depression,Neutral,5,Weekly,Good,Asia
43,Female,Data Scientist,Retail,32,Hybrid,34,13,Medium,None,Neutral,1,Weekly,Poor,Oceania
32,Prefer not to say,HR,IT,28,Remote,50,14,Low,None,Neutral,3,Weekly,Average,Africa
23,Female,HR,IT,27,Onsite,60,15,Medium,None,Satisfied,1,Daily,Average,North America
29,Male,Project Manager,Healthcare,6,Remote,20,11,Medium,Anxiety,Satisfied,3,None,Average,South America
36,Non-binary,Marketing,Consulting,9,Hybrid,60,15,Low,None,Unsatisfied,1,Daily,Poor,South America
31,Prefer not to say,HR,IT,27,Remote,38,10,High,None,Satisfied,1,Weekly,Good,South America
56,Prefer not to say,Data Scientist,Education,29,Onsite,53,5,High,None,Satisfied,5,None,Poor,Oceania
24,Female,Sales,IT,23,Onsite,58,10,Medium,Anxiety,Satisfied,2,Weekly,Poor,South America
39,Prefer not to say,Project Manager,Manufacturing,3,Onsite,49,13,Medium,None,Neutral,1,Daily,Average,Oceania
49,Male,Data Scientist,Consulting,25,Remote,30,2,Low,Burnout,Satisfied,5,None,Average,Oceania
29,Female,Designer,Healthcare,30,Remote,42,5,High,None,Unsatisfied,3,Daily,Good,North America
58,Male,Data Scientist,Education,19,Remote,34,5,Medium,None,Satisfied,3,None,Good,North America
54,Male,Project Manager,IT,12,Remote,41,11,Medium,Burnout,Satisfied,2,Daily,Good,Europe
25,Female,Data Scientist,Retail,19,Remote,22,12,Medium,Depression,Unsatisfied,2,None,Average,Oceania
